#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2018-06-21,19,12,26,15,19,16,0,90,10,1028,31.125,19,14,13,116,113,113,0,5,16,météo favorable,21:11:00,05:07:00,14
2018-06-22,20,8,15,10,19,19,0,80,10,1030,4.375,20,14,9,113,113,113,0,5,16,météo favorable,21:11:00,05:07:00,8
2018-06-23,22,10,15,11,20,21,0,80,10,1029,4.25,24,15,10,113,113,113,0,5,16,météo favorable,21:11:00,05:07:00,10
2018-06-24,23,11,14,13,22,22,0,78,10,1025,8.25,25,17,12,113,113,113,0,5,16,météo favorable,21:11:00,05:07:00,11
2018-06-25,25,11,17,14,23,23,0,87,10,1024,5.875,26,19,13,113,113,113,0,6,16,météo favorable,21:11:00,05:08:00,11
2018-06-26,27,14,18,16,25,25,0,88,9,1024,1.25,28,20,16,113,113,113,0,6,16,météo idéale,21:11:00,05:08:00,14
2018-06-27,28,15,15,17,26,26,0,86,10,1022,0,29,22,17,113,113,113,0,6,16,météo idéale,21:11:00,05:09:00,15
2018-06-28,26,16,20,17,26,24,0.4,90,9.875,1020,13,27,19,17,113,113,113,0,6,16,météo idéale,21:11:00,05:09:00,16
2018-06-29,27,16,21,17,26,24,1.4,81,9.875,1018,10.25,28,19,17,113,113,113,0,6,16,météo idéale,21:11:00,05:10:00,16
2018-06-30,28,17,15,17,27,28,2.7,87,9.625,1014,16,31,22,17,113,113,113,0,5,16,météo idéale,21:11:00,05:10:00,17
2018-07-01,29,19,11,20,29,27,3.5,91,9.875,1011,29.75,31,22,20,119,176,113,0,6,16,météo favorable,21:10:00,05:11:00,19
2018-07-02,25,17,13,19,25,23,14.1,93,9.375,1013,42.625,27,20,19,353,353,176,0,6,16,météo défavorable,21:10:00,05:11:00,17
2018-07-03,23,17,23,18,23,21,2,96,5.5,1016,73.375,25,19,18,143,116,116,0,5,14.7,météo défavorable,21:10:00,05:12:00,17
2018-07-04,24,15,19,17,24,22,0.9,96,6.75,1016,46.25,26,18,17,143,116,113,0,5,16,météo favorable,21:09:00,05:13:00,15
2018-07-05,24,15,7,16,24,22,4.2,94,8.875,1019,42.5,25,18,16,116,116,353,0,5,16,météo favorable,21:09:00,05:13:00,15
2018-07-06,24,14,7,16,24,23,6.2,92,8.375,1023,27.375,26,19,16,116,353,356,0,5,16,météo correcte,21:09:00,05:14:00,14
2018-07-07,28,16,8,18,27,25,2,91,8.5,1024,18.25,29,20,18,113,176,176,0,6,15.9,météo favorable,21:08:00,05:15:00,16
2018-07-08,27,17,18,18,27,25,0,83,10,1025,7.625,29,19,18,113,113,113,0,6,15.9,météo idéale,21:08:00,05:16:00,17
2018-07-09,27,16,17,17,26,25,0,79,10,1025,6,28,18,17,113,113,113,0,6,15.9,météo idéale,21:07:00,05:17:00,16
2018-07-10,25,15,18,17,24,22,0.7,79,9.875,1023,33.375,27,17,17,116,119,113,0,6,15.6,météo correcte,21:06:00,05:18:00,15
2018-07-11,22,11,14,14,22,21,0.2,85,10,1021,18.75,25,16,13,113,113,113,0,5,15.9,météo favorable,21:06:00,05:19:00,11
2018-07-12,23,11,15,13,23,21,0.4,91,8.875,1021,22,25,16,12,116,113,113,0,5,15.9,météo favorable,21:05:00,05:19:00,11
2018-07-13,25,13,14,15,24,23,1.7,92,8.625,1021,17,26,17,15,116,176,113,0,5,15.8,météo favorable,21:04:00,05:20:00,13
2018-07-14,26,15,16,16,25,23,0,89,9,1021,1.25,27,17,16,113,113,113,0,5,15.8,météo idéale,21:03:00,05:21:00,15
2018-07-15,26,14,15,16,26,23,0,87,10,1018,2.125,27,17,16,113,113,113,0,6,15.8,météo idéale,21:03:00,05:22:00,14
2018-07-16,26,16,10,18,26,23,12.1,82,9.25,1017,21.375,27,19,18,113,116,356,0,6,15.8,météo correcte,21:02:00,05:24:00,16
2018-07-17,21,15,11,15,21,21,1.1,91,10,1019,54.875,21,15,15,113,119,116,0,4,14.6,météo correcte,21:01:00,05:25:00,15
2018-07-18,24,13,12,15,24,23,0.4,88,9.875,1019,31.125,26,17,15,113,119,116,0,5,15.5,météo correcte,21:00:00,05:26:00,13
2018-07-19,25,15,15,16,25,19,1.9,85,9.125,1019,39.25,26,17,16,116,116,293,0,6,13.5,météo favorable,20:59:00,05:27:00,15
2018-07-20,22,13,17,15,22,19,1.6,92,8.625,1017,33.875,25,15,14,116,116,176,0,4,14.5,météo favorable,20:58:00,05:28:00,13
2018-07-21,24,13,8,14,22,23,0.2,90,9.875,1017,45,26,16,15,116,116,116,0,6,14.5,météo favorable,20:57:00,05:29:00,13
2018-07-22,26,15,6,17,26,23,0.9,86,9.75,1019,23.875,27,17,17,113,176,176,0,6,14.5,météo favorable,20:56:00,05:30:00,15
2018-07-23,28,15,4,18,28,26,0.2,84,10,1020,24.625,29,19,18,113,113,116,0,6,13.5,météo idéale,20:55:00,05:31:00,15
2018-07-24,26,17,12,19,26,23,7.2,85,9.5,1016,26,28,19,19,116,113,356,0,6,14.5,météo favorable,20:53:00,05:33:00,17
2018-07-25,26,15,13,17,25,23,0,92,9,1018,20.625,28,18,17,116,116,113,0,6,14.5,météo favorable,20:52:00,05:34:00,15
2018-07-26,29,18,17,20,29,25,0.1,89,10,1015,12.875,30,19,20,113,113,113,0,7,14.5,météo idéale,20:51:00,05:35:00,18
2018-07-27,25,17,15,17,25,21,0.8,94,7.875,1014,39.375,26,18,17,116,116,122,0,5,13.5,météo favorable,20:50:00,05:36:00,17
2018-07-28,21,14,26,14,21,19,0.5,87,9.875,1014,41.5,24,16,13,113,116,116,0,5,13.5,météo favorable,20:48:00,05:37:00,17
2018-07-29,20,15,28,17,19,20,4.6,89,8.5,1013,95.375,20,18,17,122,122,122,0,4,9.4,météo défavorable,20:47:00,05:39:00,16
2018-07-30,23,16,28,19,23,21,3.3,96,9.875,1016,72.625,25,18,19,119,353,116,0,5,11.4,météo défavorable,20:46:00,05:40:00,19
2018-07-31,23,15,13,16,23,21,0.5,91,9.875,1021,41,25,15,16,116,119,113,0,5,13.5,météo correcte,20:44:00,05:41:00,17
2018-08-01,23,13,10,14,22,22,0,90,9,1022,29.25,25,16,14,113,116,113,0,5,14.5,météo favorable,20:43:00,05:43:00,13
2018-08-02,28,14,13,15,26,25,0,88,10,1023,0.875,29,18,14,113,113,113,0,6,14.5,météo idéale,20:41:00,05:44:00,14
2018-08-03,32,17,13,19,32,25,0,88,10,1022,0.5,34,19,19,113,113,113,0,7,14.5,météo idéale,20:40:00,05:45:00,17
2018-08-04,28,17,18,18,28,25,0,89,10,1023,10.5,29,19,18,113,113,113,0,6,14.5,météo idéale,20:38:00,05:46:00,17
2018-08-05,30,15,13,16,28,29,0,85,10,1022,2,31,20,16,113,113,113,0,7,14.5,météo idéale,20:37:00,05:48:00,15
2018-08-06,32,19,10,20,31,29,0,74,10,1018,2.25,33,19,20,113,113,113,0,7,14.5,météo idéale,20:35:00,05:49:00,19
2018-08-07,26,16,23,18,26,18,6.5,87,9.5,1012,39,27,19,18,113,386,353,0,6,12.4,météo correcte,20:34:00,05:50:00,18
2018-08-08,21,14,8,15,21,21,0.6,89,8,1015,74.75,21,15,15,122,116,116,0,4,11.4,météo défavorable,20:32:00,05:52:00,14
2018-08-09,19,13,17,14,19,17,21.3,95,7.5,1022,56.875,19,14,13,308,293,356,0,4,11.3,météo très défavorable,20:30:00,05:53:00,15
2018-08-10,21,10,24,11,21,19,0.1,92,10,1025,28.125,24,13,10,113,119,116,0,5,12.4,météo correcte,20:29:00,05:54:00,10
2018-08-11,23,12,15,13,21,22,0,94,8,1025,35.375,25,16,14,116,122,113,0,4,13.4,météo correcte,20:27:00,05:56:00,12
2018-08-12,23,14,22,15,23,19,4,81,10,1018,46.25,25,18,14,116,116,353,0,5,11.3,météo favorable,20:25:00,05:57:00,14
2018-08-13,22,15,16,15,22,19,2.8,96,9,1015,52.25,25,17,15,119,116,353,0,4,11.3,météo favorable,20:24:00,05:58:00,15
2018-08-14,22,13,13,13,21,21,0.1,97,5.5,1022,69.375,25,17,13,248,119,116,0,4,11.1,météo défavorable,20:22:00,06:00:00,13
2018-08-15,24,14,7,14,22,23,0,95,7,1023,35.5,25,18,15,143,119,113,0,5,9.3,météo correcte,20:20:00,06:01:00,14
2018-08-16,25,13,17,16,25,18,1.2,92,10,1019,26.125,26,17,16,113,116,353,0,6,9.3,météo favorable,20:18:00,06:02:00,15
2018-08-17,20,11,15,12,20,18,0.9,94,9,1025,22.75,20,12,11,116,116,113,0,5,11.6,météo favorable,20:17:00,06:04:00,11
2018-08-18,23,12,10,13,22,21,0,91,10,1025,20.5,25,16,13,113,113,116,0,5,11.6,météo favorable,20:15:00,06:05:00,12
2018-08-19,26,14,12,14,25,23,0.3,93,10,1025,29.625,27,19,14,113,113,122,0,6,10.5,météo favorable,20:13:00,06:06:00,14
2018-08-20,24,18,10,18,24,23,1.2,96,6.75,1024,78.375,26,19,18,143,119,353,0,5,8.2,météo défavorable,20:11:00,06:08:00,18
2018-08-21,25,16,8,16,23,23,0.1,98,6.25,1022,71,26,18,16,248,116,116,0,5,9.3,météo défavorable,20:09:00,06:09:00,16
2018-08-22,25,15,10,16,25,22,0,94,7,1019,16.5,27,18,16,113,116,116,0,5,11.6,météo favorable,20:08:00,06:10:00,15
2018-08-23,23,14,16,15,23,19,2.7,97,7,1019,55.5,25,17,15,143,122,353,0,4,7,météo correcte,20:06:00,06:12:00,14
2018-08-24,18,11,16,11,18,16,0.4,93,10,1020,58.125,18,12,9,116,122,353,0,5,8.1,météo correcte,20:04:00,06:13:00,11
2018-08-25,19,11,13,11,19,16,1.7,94,9.875,1019,38.875,19,11,10,116,353,113,0,4,11.6,météo correcte,20:02:00,06:15:00,12
2018-08-26,21,9,31,10,21,18,0.7,80,9,1019,47.25,21,16,8,116,116,119,0,5,10.4,météo favorable,20:00:00,06:16:00,9
2018-08-27,21,12,13,16,20,18,0.6,94,6.75,1019,51.25,21,18,16,143,119,113,0,4,10.4,météo correcte,19:58:00,06:17:00,17
2018-08-28,27,11,10,11,24,22,4.8,95,7.625,1019,10.875,27,16,10,143,113,113,0,6,11.6,météo favorable,19:56:00,06:19:00,11
2018-08-29,19,14,20,14,19,18,17.7,92,8.25,1023,64.625,19,15,13,356,116,116,0,4,10.4,météo très défavorable,19:54:00,06:20:00,15
2018-08-30,19,11,10,12,19,16,0.3,93,8.875,1024,37.625,19,12,12,116,116,113,0,4,10.4,météo favorable,19:52:00,06:21:00,11
2018-08-31,22,11,8,11,22,20,0,96,7,1023,13.75,25,14,11,143,113,113,0,4,11.6,météo favorable,19:50:00,06:23:00,11
2018-09-01,25,12,9,12,24,22,0,84,10,1025,6,26,14,12,113,113,113,0,6,11.6,météo favorable,19:48:00,06:24:00,13
2018-09-02,24,11,12,11,23,20,0,60,10,1024,2.375,25,11,11,113,113,113,0,5,11.6,météo favorable,19:46:00,06:25:00,12
2018-09-03,24,11,13,11,23,20,0,81,10,1020,14,25,14,10,116,113,113,0,5,11.6,météo favorable,19:44:00,06:27:00,11
2018-09-04,23,12,18,12,23,20,0,94,9,1019,22.625,25,14,10,143,113,116,0,5,11.6,météo favorable,19:42:00,06:28:00,12
2018-09-05,21,14,21,16,21,18,2.7,96,9,1019,81.25,24,17,16,119,353,353,0,4,6.6,météo défavorable,19:40:00,06:30:00,15
2018-09-06,20,13,22,13,20,17,0,95,10,1019,28.5,20,13,12,116,113,116,0,5,11.6,météo favorable,19:38:00,06:31:00,13
2018-09-07,20,12,12,12,19,17,0.7,97,7,1021,49.75,20,13,11,143,119,353,0,4,7.8,météo correcte,19:36:00,06:32:00,12
2018-09-08,25,10,10,10,22,20,0,92,10,1021,28.875,25,13,10,113,113,122,0,5,10.3,météo favorable,19:34:00,06:34:00,10
2018-09-09,24,14,9,14,23,19,0,78,10,1023,10,25,14,14,113,116,113,0,5,11.6,météo favorable,19:32:00,06:35:00,14
2018-09-10,23,13,14,13,23,20,0,95,7,1026,32.125,25,16,14,143,116,113,0,4,11.6,météo favorable,19:30:00,06:36:00,14
2018-09-11,25,13,14,13,25,20,0,96,7,1025,7.375,26,15,12,143,113,113,0,5,11.6,météo favorable,19:28:00,06:38:00,13
2018-09-12,22,13,17,13,22,18,0,97,7,1023,49.125,25,17,13,143,116,119,0,4,9,météo favorable,19:26:00,06:39:00,13
2018-09-13,19,11,19,15,19,15,0.3,92,10,1024,57.375,19,15,14,122,116,113,0,4,9,météo correcte,19:24:00,06:41:00,15
2018-09-14,18,8,14,8,18,15,0,91,10,1026,16.5,18,10,8,113,116,113,0,5,11.6,météo favorable,19:22:00,06:42:00,9
2018-09-15,23,10,6,10,21,19,0,91,10,1027,0.125,24,11,10,113,113,113,0,5,11.6,météo favorable,19:20:00,06:43:00,11
2018-09-16,23,10,9,10,22,19,0,80,10,1022,28.25,25,12,9,122,119,113,0,5,10.3,météo correcte,19:18:00,06:45:00,11
2018-09-17,27,11,19,11,26,21,0,86,10,1020,1.875,27,15,11,113,113,113,0,6,11.6,météo favorable,19:16:00,06:46:00,13
2018-09-18,24,15,21,16,23,19,0.1,91,9,1017,41.75,25,16,16,116,116,113,0,5,11.6,météo favorable,19:13:00,06:47:00,18
2018-09-19,22,15,24,15,21,19,0,93,9,1020,55.75,25,15,14,116,122,116,0,4,9,météo correcte,19:11:00,06:49:00,16
2018-09-20,21,15,28,16,21,19,0,97,10,1020,74.5,21,16,16,119,119,119,0,4,6.3,météo défavorable,19:09:00,06:50:00,16
2018-09-21,18,11,22,12,18,14,8.7,88,9.625,1024,37.25,18,16,10,176,116,116,0,4,11.6,météo correcte,19:07:00,06:52:00,17
2018-09-22,19,9,35,10,15,19,0.7,83,8,1024,80.125,19,18,9,122,122,122,0,4,6.3,météo défavorable,19:05:00,06:53:00,9
2018-09-23,19,9,30,19,19,12,2.2,95,8.75,1031,74.875,19,18,13,122,296,176,0,4,7.6,météo défavorable,19:03:00,06:54:00,19
2018-09-24,17,7,18,7,17,12,0,89,10,1037,4.875,17,6,5,113,113,113,0,4,11.6,météo correcte,19:01:00,06:56:00,8
2018-09-25,18,6,19,6,17,12,0,89,10,1037,21,18,6,3,113,113,116,0,4,10.2,météo favorable,18:59:00,06:57:00,6
2018-09-26,22,7,15,7,20,16,0,74,10,1033,1.125,24,7,4,113,113,113,0,5,11.6,météo favorable,18:57:00,06:59:00,7
2018-09-27,27,11,11,11,24,22,0,63,10,1030,0,27,13,10,113,113,113,0,6,11.5,météo favorable,18:54:00,07:00:00,12
2018-09-28,23,13,21,13,23,17,0,85,10,1027,7,25,13,12,113,113,113,0,5,11.5,météo favorable,18:52:00,07:02:00,15
2018-09-29,19,7,19,7,18,13,0,81,10,1028,3,19,8,5,113,113,113,0,4,11.5,météo favorable,18:50:00,07:03:00,9
2018-09-30,17,6,21,6,17,12,0.1,85,10,1023,32.5,17,8,4,113,116,116,0,4,8.7,météo correcte,18:48:00,07:04:00,6
2018-10-01,16,8,21,8,16,10,0.4,80,10,1029,20.375,16,8,6,113,113,113,0,3,11.4,météo correcte,18:46:00,07:06:00,11
2018-10-02,17,6,17,6,15,16,0.2,93,9,1029,69.125,17,15,4,116,122,122,0,4,5.7,météo défavorable,18:44:00,07:07:00,7
2018-10-03,20,12,10,12,18,15,0.1,95,6,1030,53.875,20,14,11,143,119,113,0,4,8.6,météo correcte,18:42:00,07:09:00,12
2018-10-04,22,10,12,10,21,16,0,95,7,1028,7.375,24,11,9,143,113,113,0,4,11.3,météo favorable,18:40:00,07:10:00,11
2018-10-05,24,10,10,10,23,18,0,86,10,1019,1.375,25,12,9,113,113,113,0,5,11.3,météo favorable,18:38:00,07:12:00,10
2018-10-06,18,11,24,11,18,14,16.6,96,6.75,1012,59.25,18,14,10,143,122,356,0,5,7.1,météo très défavorable,18:36:00,07:13:00,11
2018-10-07,14,11,42,12,14,12,28.1,88,7.375,1024,82.125,14,10,8,308,266,116,0,3,5.6,météo très défavorable,18:34:00,07:14:00,11
2018-10-08,18,8,9,8,17,14,0,93,10,1024,8.875,18,9,6,113,113,113,0,4,11.2,météo favorable,18:32:00,07:16:00,8
2018-10-09,22,9,13,9,20,17,0,81,10,1021,5.75,25,13,7,113,113,113,0,5,11.1,météo favorable,18:30:00,07:17:00,10
2018-10-10,23,13,26,13,23,16,1.1,79,9.75,1014,26.875,25,14,12,113,119,176,0,5,10.1,météo correcte,18:28:00,07:19:00,13
2018-10-11,19,13,27,13,19,14,2.4,91,9.75,1011,42.25,19,14,11,119,116,176,0,5,8.6,météo favorable,18:26:00,07:20:00,13
2018-10-12,23,13,31,14,23,19,0,89,10,1016,39.375,25,13,12,119,113,116,0,5,11,météo favorable,18:24:00,07:22:00,13
2018-10-13,24,17,27,17,24,18,0,86,10,1015,22.625,26,16,17,116,113,113,0,6,11,météo idéale,18:22:00,07:23:00,17
2018-10-14,18,15,13,16,18,15,6.8,94,7.625,1007,80.125,18,16,16,143,353,122,0,5,5.5,météo défavorable,18:20:00,07:25:00,16
2018-10-15,17,14,12,14,17,16,0.7,96,7,1013,84.875,17,15,13,143,116,266,0,4,7,météo défavorable,18:18:00,07:26:00,15
2018-10-16,17,11,12,11,17,13,0.3,98,7.75,1020,65.375,17,13,10,248,122,113,0,4,8.5,météo défavorable,18:16:00,07:28:00,12
2018-10-17,18,9,6,9,18,14,0.7,93,9.375,1020,29.125,18,11,9,113,116,116,0,4,10.9,météo favorable,18:14:00,07:29:00,10
2018-10-18,20,12,21,12,19,14,0.8,90,9.875,1022,17.25,20,12,10,113,113,113,0,4,10.8,météo favorable,18:12:00,07:31:00,12
2018-10-19,19,9,17,9,18,13,0,95,7,1026,10.625,19,11,7,143,113,113,0,3,10.8,météo favorable,18:11:00,07:32:00,10
2018-10-20,18,8,15,8,17,12,0,94,9,1030,7.5,18,9,6,113,113,113,0,4,10.8,météo favorable,18:09:00,07:34:00,9
2018-10-21,19,7,14,7,18,13,0,74,10,1029,10,19,9,5,113,113,113,0,4,10.7,météo favorable,18:07:00,07:35:00,7
2018-10-22,15,8,25,12,15,10,0.1,95,10,1037,40.5,15,12,10,116,122,113,0,4,8.5,météo correcte,18:05:00,07:37:00,11
2018-10-23,16,6,17,6,16,11,0,92,10,1036,7.875,16,9,4,113,113,113,0,4,10.7,météo correcte,18:03:00,07:38:00,6
2018-10-24,19,10,13,11,19,12,0,95,8,1032,9.125,19,13,10,143,113,113,0,5,10.6,météo favorable,18:02:00,07:40:00,11
2018-10-25,18,8,11,9,18,10,0,92,9,1026,4,18,11,9,113,113,113,0,4,10.6,météo favorable,18:00:00,07:41:00,10
2018-10-26,14,6,24,8,14,8,0.4,95,6.875,1018,47.375,14,9,7,143,119,113,0,3,5.4,météo correcte,17:58:00,07:43:00,8
2018-10-27,10,4,20,4,10,5,0.8,88,9.75,1015,37,10,3,2,116,116,176,0,2,8.7,météo très défavorable,17:57:00,07:44:00,5
2018-10-28,10,3,33,6,10,7,1.7,92,9.875,1013,50.125,10,4,2,176,116,119,0,3,7.1,météo défavorable,17:55:00,07:46:00,4
2018-10-29,10,5,26,5,9,6,0,59,10,1010,43.375,10,3,0,113,116,113,0,2,8.7,météo très défavorable,17:53:00,07:47:00,5
2018-10-30,12,4,15,4,11,7,0.5,89,10,1005,31.25,12,4,2,113,116,113,0,2,8.7,météo très défavorable,17:52:00,07:49:00,6
2018-10-31,12,4,18,4,12,9,0.1,94,7.75,1006,55.5,12,8,1,116,119,143,0,3,7.1,météo très défavorable,17:50:00,07:50:00,5
2018-11-01,13,7,17,7,13,9,0.4,96,7,1015,66.25,13,8,5,143,116,122,0,3,7,météo défavorable,17:48:00,07:52:00,8
2018-11-02,13,6,5,6,13,8,0.1,91,10,1029,23.5,13,5,5,113,116,113,0,3,8.7,météo correcte,17:47:00,07:53:00,6
2018-11-03,12,4,17,4,12,7,0,77,10,1029,10.5,12,1,1,113,113,113,0,3,8.7,météo très défavorable,17:45:00,07:55:00,4
2018-11-04,13,4,17,4,13,9,0,91,10,1018,34.125,13,6,1,116,113,122,0,3,8.7,météo correcte,17:44:00,07:56:00,4
2018-11-05,16,7,18,8,15,12,0,95,10,1003,61.25,16,11,6,116,122,116,0,3,5.4,météo correcte,17:42:00,07:58:00,8
2018-11-06,16,9,24,9,16,12,0.5,95,8,1002,71.125,16,10,8,143,116,122,0,3,7,météo défavorable,17:41:00,07:59:00,9
2018-11-07,14,7,36,13,14,10,6.3,82,9.375,1013,52.375,14,11,10,293,200,113,0,3,7,météo correcte,17:39:00,08:01:00,13
2018-11-08,13,7,29,7,13,9,0,87,10,1016,21,13,6,4,113,113,116,0,4,7,météo correcte,17:38:00,08:02:00,7
2018-11-09,14,8,30,9,14,11,4.7,95,9.625,1010,59.625,14,9,7,116,113,122,0,3,7,météo correcte,17:37:00,08:04:00,9
2018-11-10,15,10,28,10,15,12,5.1,94,9.75,1000,64,15,11,8,176,116,119,0,3,5.2,météo correcte,17:35:00,08:06:00,12
2018-11-11,14,10,21,11,14,10,3.2,90,8.625,1008,63.375,14,10,8,119,296,116,0,3,5.2,météo correcte,17:34:00,08:07:00,12
2018-11-12,14,9,22,10,14,10,3.4,97,9.625,1018,63.375,14,10,8,296,116,113,0,3,7,météo correcte,17:33:00,08:09:00,10
2018-11-13,15,8,14,8,15,9,0,93,10,1028,19.125,15,9,6,113,113,113,0,4,8.7,météo correcte,17:32:00,08:10:00,8
2018-11-14,15,6,17,6,14,12,0,94,8,1027,26.625,15,12,4,113,113,116,0,4,6.9,météo correcte,17:30:00,08:12:00,7
2018-11-15,16,10,19,10,16,12,0,96,7,1020,28.875,16,13,8,116,113,113,0,3,8.7,météo correcte,17:29:00,08:13:00,10
2018-11-16,15,9,15,9,15,11,0,96,7,1022,20.25,15,12,7,143,113,113,0,3,8.7,météo correcte,17:28:00,08:15:00,9
2018-11-17,10,4,17,5,10,5,0,90,10,1022,3.25,10,6,2,113,113,113,0,3,8.7,météo très défavorable,17:27:00,08:16:00,6
2018-11-18,8,4,22,4,8,4,0,80,10,1020,0,8,1,-1,113,113,113,0,3,8.7,météo très défavorable,17:26:00,08:18:00,4
2018-11-19,6,1,24,1,6,2,0,77,10,1017,9.375,6,0,-4,113,113,113,0,2,8.7,météo très défavorable,17:25:00,08:19:00,2
2018-11-20,5,-1,12,-1,5,1,0,95,9,1008,51.875,5,0,-5,143,122,119,0,2,5.2,météo très défavorable,17:24:00,08:20:00,-1
2018-11-21,6,-1,19,-1,6,1,0,95,10,1015,20.625,6,0,-5,116,113,113,0,2,8.7,météo très défavorable,17:23:00,08:22:00,-1
2018-11-22,8,0,18,1,7,5,0,92,8.875,1015,38.25,8,6,-4,116,200,143,0,2,6.9,météo très défavorable,17:22:00,08:23:00,0
2018-11-23,9,4,18,4,9,7,14.6,95,7.375,1014,57.75,9,7,1,113,263,308,0,3,5.1,météo très défavorable,17:21:00,08:25:00,4
2018-11-24,11,4,12,4,11,7,0,95,7,1009,34.125,11,7,2,143,113,113,0,2,8.7,météo très défavorable,17:20:00,08:26:00,4
2018-11-25,9,5,21,6,9,5,15.7,96,6.5,1008,82,9,6,3,302,302,116,0,2,3.3,météo défavorable,17:19:00,08:28:00,6
2018-11-26,9,4,13,4,9,6,0.1,96,7,1019,58.375,9,6,1,143,116,119,0,2,8.7,météo très défavorable,17:19:00,08:29:00,5
2018-11-27,12,4,30,6,11,11,8.5,94,7.625,1020,88.75,12,11,3,122,122,122,0,3,3.3,météo défavorable,17:18:00,08:30:00,5
2018-11-28,13,12,33,12,13,12,8.4,88,7.375,1016,98.5,13,11,9,296,122,122,0,3,3.3,météo défavorable,17:17:00,08:32:00,12
2018-11-29,14,10,38,13,14,11,4.6,91,8.5,1013,72.25,14,11,8,302,119,116,0,3,5.1,météo défavorable,17:17:00,08:33:00,11
2018-11-30,13,7,17,8,13,8,0.2,92,10,1017,17.25,13,8,6,113,113,116,0,3,8.7,météo correcte,17:16:00,08:34:00,9
2018-12-01,14,7,33,11,13,14,16.6,95,8.75,1016,94.5,14,13,8,122,389,122,0,3,3.3,météo très défavorable,17:16:00,08:36:00,9
2018-12-02,15,14,27,15,15,15,1.7,92,8,1008,99.25,15,14,13,122,122,122,0,3,3.3,météo défavorable,17:15:00,08:37:00,15
2018-12-03,15,11,33,14,15,12,0.3,88,9.875,1015,67.625,15,12,11,119,200,116,0,3,5.1,météo défavorable,17:15:00,08:38:00,13
2018-12-04,13,9,10,9,13,10,0,96,7,1023,61.5,13,10,7,143,116,143,0,4,6.9,météo correcte,17:14:00,08:39:00,10
2018-12-05,14,10,24,10,14,13,1.4,97,9.875,1022,93.625,14,12,8,122,122,119,0,3,3.3,météo défavorable,17:14:00,08:40:00,11
2018-12-06,14,12,19,12,14,12,0.2,96,10,1023,89,14,12,10,119,119,122,0,3,3.3,météo défavorable,17:14:00,08:41:00,13
2018-12-07,13,8,38,13,13,8,2.8,88,8.875,1020,62.125,13,11,7,122,119,113,0,3,5.1,météo correcte,17:14:00,08:43:00,13
2018-12-08,13,8,34,8,12,13,0.7,88,9,1019,63.5,13,11,5,116,122,122,0,4,5.1,météo correcte,17:13:00,08:44:00,8
2018-12-09,12,8,37,9,12,9,0.3,75,10,1028,57.75,12,7,5,116,122,116,0,3,3.3,météo défavorable,17:13:00,08:45:00,10
2018-12-10,11,6,14,6,11,7,0.1,91,10,1031,32.125,11,6,3,113,116,116,0,3,8.7,météo défavorable,17:13:00,08:46:00,6
2018-12-11,9,5,13,5,9,6,0,93,10,1029,18.625,9,5,2,113,113,113,0,3,8.7,météo très défavorable,17:13:00,08:47:00,6
2018-12-12,6,3,18,4,6,3,1,85,8.125,1021,50,6,3,-0,122,263,116,0,1,8.7,météo très défavorable,17:13:00,08:48:00,5
2018-12-13,4,1,25,2,3,2,0.3,71,9.375,1015,56,4,0,-4,116,116,116,0,1,6.9,météo très défavorable,17:13:00,08:48:00,2
2018-12-14,3,-2,12,-2,3,1,0,87,10,1022,24.625,3,0,-5,113,113,116,0,2,8.6,météo très défavorable,17:13:00,08:49:00,-2
2018-12-15,13,1,33,1,6,13,5.6,96,9.5,1021,85.125,13,11,-6,122,122,122,0,2,3.2,météo très défavorable,17:13:00,08:50:00,1
2018-12-16,11,6,23,6,11,8,2.1,94,10,1013,37.25,11,8,3,113,116,353,0,3,6.9,météo défavorable,17:14:00,08:51:00,6
2018-12-17,11,5,17,5,11,8,0,92,10,1023,27.25,11,8,2,113,116,116,0,3,6.9,météo très défavorable,17:14:00,08:52:00,5
2018-12-18,10,7,32,7,9,10,2,88,9.25,1021,70.75,10,9,3,122,119,122,0,2,3.2,météo défavorable,17:14:00,08:52:00,8
2018-12-19,10,7,15,8,10,7,1.4,92,8.75,1012,62.625,10,8,5,119,200,116,0,2,5.1,météo défavorable,17:15:00,08:53:00,8
