#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2013-06-19,22,11,15,13,22,20,12.8,87,7.75,1015,48.875,25,18,12,116,353,359,0,4,14.7,météo correcte,21:10:00,05:06:00,11
2013-06-20,21,12,16,13,21,18,4.6,97,6.125,1013,70.875,21,16,12,143,116,356,0,4,14.7,météo défavorable,21:10:00,05:06:00,12
2013-06-21,20,9,12,11,20,18,6.6,96,6.25,1019,72,20,16,10,143,353,356,0,4,13.8,météo défavorable,21:11:00,05:07:00,9
2013-06-22,16,11,24,13,16,15,0.9,98,7.375,1018,70.625,16,15,11,122,119,116,0,3,13.8,météo défavorable,21:11:00,05:07:00,11
2013-06-23,16,10,22,12,16,15,1.5,88,7.75,1024,55.625,16,11,10,122,266,176,0,4,14.7,météo correcte,21:11:00,05:07:00,10
2013-06-24,17,8,14,10,17,15,0.6,94,7.5,1029,54.125,17,10,8,143,176,116,0,4,15.6,météo correcte,21:11:00,05:08:00,8
2013-06-25,19,6,10,10,19,17,0.2,92,6.75,1031,29.875,19,11,10,116,113,113,0,4,16,météo favorable,21:11:00,05:08:00,6
2013-06-26,21,7,7,11,20,18,0.1,86,8,1031,10.625,21,12,10,113,113,113,0,4,16,météo favorable,21:11:00,05:08:00,7
2013-06-27,20,8,19,11,20,16,0,89,9,1030,42.375,20,12,11,122,113,116,0,4,16,météo favorable,21:11:00,05:09:00,8
2013-06-28,21,11,14,12,19,20,1.3,96,4.75,1027,76,24,16,11,266,266,113,0,4,13.8,météo défavorable,21:11:00,05:09:00,11
2013-06-29,21,12,16,14,20,18,0.2,96,8,1027,46,21,14,14,143,113,113,0,5,15.6,météo favorable,21:11:00,05:10:00,14
2013-06-30,23,11,4,14,19,21,0.4,95,3.5,1028,73.5,25,17,15,143,266,113,0,4,14.7,météo défavorable,21:11:00,05:10:00,12
2013-07-01,21,11,12,13,19,19,0.6,94,5.75,1022,58,24,14,13,266,119,113,0,4,14.7,météo correcte,21:10:00,05:11:00,13
2013-07-02,22,8,22,12,22,16,0.3,81,9,1018,55.125,25,15,12,116,113,122,0,5,14.7,météo correcte,21:10:00,05:12:00,8
2013-07-03,19,13,15,15,19,19,0.6,97,6.375,1021,64.5,19,15,15,122,263,113,0,4,14.7,météo correcte,21:10:00,05:12:00,15
2013-07-04,22,12,10,15,20,21,0.8,92,8,1027,61.5,24,17,15,119,119,353,0,4,13.8,météo correcte,21:09:00,05:13:00,14
2013-07-05,24,12,8,14,23,22,0.2,93,7.5,1029,50.375,25,16,13,119,113,116,0,4,16,météo favorable,21:09:00,05:14:00,12
2013-07-06,25,12,15,14,25,23,0,90,8,1028,4.625,26,17,14,113,113,113,0,5,16,météo favorable,21:09:00,05:14:00,12
2013-07-07,28,14,17,16,27,25,0.1,92,10,1029,21.75,29,20,16,116,113,113,0,6,15.9,météo idéale,21:08:00,05:15:00,14
2013-07-08,28,15,18,16,27,24,0,85,10,1028,12.125,28,18,16,113,113,113,0,6,15.9,météo idéale,21:07:00,05:16:00,15
2013-07-09,28,14,18,16,27,25,0,90,8.75,1026,16.75,29,18,16,113,113,113,0,6,15.9,météo idéale,21:07:00,05:17:00,14
2013-07-10,27,14,20,15,26,23,0,80,10,1022,1.125,28,16,14,113,113,113,0,6,15.9,météo idéale,21:06:00,05:18:00,14
2013-07-11,24,11,17,12,22,22,0,90,10,1021,22.25,25,14,10,116,116,113,0,5,15.9,météo favorable,21:06:00,05:19:00,11
2013-07-12,26,11,16,12,24,23,0,91,10,1022,8.75,26,15,10,113,113,113,0,6,15.9,météo favorable,21:05:00,05:20:00,11
2013-07-13,27,12,18,13,26,24,0,89,7.75,1024,15.125,27,16,13,113,113,113,0,5,15.8,météo favorable,21:04:00,05:21:00,12
2013-07-14,29,13,14,15,28,25,0,89,7.5,1025,25.75,29,17,15,113,113,113,0,5,15.8,météo idéale,21:03:00,05:22:00,13
2013-07-15,28,14,13,16,27,24,0,81,10,1024,5,28,16,16,113,113,113,0,6,15.8,météo idéale,21:02:00,05:23:00,14
2013-07-16,27,14,13,16,27,24,0.3,84,9,1023,4.25,28,17,16,113,113,113,0,6,15.8,météo idéale,21:02:00,05:24:00,14
2013-07-17,28,14,16,16,27,24,0.1,83,10,1023,7.375,28,15,16,113,113,113,0,6,15.8,météo idéale,21:01:00,05:25:00,14
2013-07-18,28,14,15,16,28,24,5.3,85,9.5,1023,15.125,28,19,16,116,113,356,0,6,15.7,météo favorable,21:00:00,05:26:00,14
2013-07-19,29,15,12,16,29,26,1.8,92,9.625,1022,35.875,29,18,16,176,116,116,0,6,13.5,météo favorable,20:59:00,05:27:00,15
2013-07-20,27,17,15,18,27,25,5.8,84,9.5,1018,15.625,29,20,18,113,113,113,0,6,14.5,météo favorable,20:58:00,05:28:00,17
2013-07-21,31,17,11,18,31,29,9.9,94,6.875,1016,9.75,33,22,18,143,113,356,0,6,14.5,météo correcte,20:57:00,05:29:00,17
2013-07-22,30,17,14,20,30,27,3,86,8.875,1017,9.5,32,20,20,113,113,386,0,7,14.5,météo favorable,20:55:00,05:30:00,17
2013-07-23,26,16,10,18,26,24,5.2,94,7.25,1015,55.625,27,18,18,143,116,176,0,5,12.5,météo correcte,20:54:00,05:32:00,16
2013-07-24,26,14,15,16,26,23,0.7,90,8.75,1017,23.125,27,16,16,113,116,176,0,6,14.5,météo favorable,20:53:00,05:33:00,14
2013-07-25,26,16,15,17,25,23,2.7,95,7.375,1016,55.75,27,18,17,143,176,176,0,6,13.5,météo correcte,20:52:00,05:34:00,16
2013-07-26,27,13,9,16,26,24,0.3,87,9,1014,37,27,16,16,113,116,119,0,6,13.5,météo favorable,20:51:00,05:35:00,13
2013-07-27,22,16,15,18,22,18,23,97,8.625,1010,72.375,25,20,18,356,353,299,0,4,10.5,météo très défavorable,20:49:00,05:36:00,16
2013-07-28,24,13,28,14,24,20,0.7,97,6.25,1012,45.25,25,15,13,143,116,116,0,5,14.5,météo favorable,20:48:00,05:38:00,13
2013-07-29,23,14,27,15,23,21,0.7,96,9.875,1020,38.25,25,15,14,116,116,176,0,6,14.5,météo favorable,20:47:00,05:39:00,14
2013-07-30,21,14,31,16,21,21,0.5,95,5.5,1021,89.875,21,18,16,116,122,119,0,4,9.4,météo défavorable,20:45:00,05:40:00,14
2013-07-31,27,18,12,18,26,27,0.1,97,6.5,1020,51.25,28,19,18,143,116,113,0,5,13.5,météo favorable,20:44:00,05:42:00,18
2013-08-01,32,17,25,18,32,25,0,83,10,1013,2,32,18,18,113,113,113,0,7,14.5,météo idéale,20:43:00,05:43:00,17
2013-08-02,26,15,24,17,26,22,0.4,95,6.625,1014,33.75,27,17,17,143,116,113,0,5,14.5,météo favorable,20:41:00,05:44:00,15
2013-08-03,23,14,19,15,23,21,0.9,86,10,1021,14.25,25,14,14,113,113,113,0,6,14.5,météo favorable,20:40:00,05:45:00,14
2013-08-04,24,12,17,13,24,22,0,94,7.75,1022,21.375,25,13,13,113,113,113,0,5,14.5,météo favorable,20:38:00,05:47:00,12
2013-08-05,24,13,28,15,24,22,0,85,9,1018,23.875,26,15,15,116,116,113,0,5,13.5,météo favorable,20:37:00,05:48:00,13
2013-08-06,22,13,5,14,21,20,0.6,94,7.25,1018,70.875,25,14,15,119,176,119,0,4,11.4,météo défavorable,20:35:00,05:49:00,13
2013-08-07,21,12,8,14,21,19,7.7,95,6.875,1015,69.875,21,15,14,302,263,353,0,5,10.3,météo défavorable,20:33:00,05:51:00,14
2013-08-08,25,14,11,15,23,23,2.1,97,9.625,1023,46.5,26,15,14,353,176,176,0,5,13.5,météo favorable,20:32:00,05:52:00,14
2013-08-09,24,14,13,15,24,20,0.6,88,10,1025,36.625,25,16,15,119,353,113,0,6,11.3,météo correcte,20:30:00,05:53:00,14
2013-08-10,22,11,11,12,20,20,0,95,6.75,1026,35.875,25,12,12,143,116,113,0,4,14.5,météo favorable,20:28:00,05:55:00,11
2013-08-11,24,13,8,16,24,20,0.3,89,10,1024,66.5,25,16,16,119,116,119,0,5,11.3,météo défavorable,20:27:00,05:56:00,15
2013-08-12,22,11,16,12,22,18,0,95,8,1022,13.75,24,13,11,143,113,113,0,5,14.5,météo favorable,20:25:00,05:57:00,11
2013-08-13,22,10,14,11,21,19,0,93,8,1025,11.375,24,10,10,113,113,113,0,4,14.5,météo favorable,20:23:00,05:59:00,10
2013-08-14,25,9,5,11,25,22,0,91,9,1025,15.875,26,13,12,113,116,113,0,6,14.2,météo favorable,20:22:00,06:00:00,9
2013-08-15,28,12,6,14,26,25,0,84,10,1023,7.125,28,16,14,113,113,113,0,6,11.6,météo favorable,20:20:00,06:01:00,12
2013-08-16,23,14,14,14,23,21,0.6,84,9.375,1019,35.125,25,17,14,113,116,116,0,5,11.6,météo favorable,20:18:00,06:03:00,14
2013-08-17,24,14,27,14,24,21,0.4,100,7.5,1019,59.375,26,17,14,248,113,119,0,5,10.5,météo correcte,20:16:00,06:04:00,15
2013-08-18,24,14,13,17,22,21,2.1,95,8.75,1016,65,25,18,17,122,293,113,0,5,9.3,météo défavorable,20:15:00,06:05:00,18
2013-08-19,22,12,14,12,22,18,0.1,98,7,1027,42.75,24,13,12,248,113,113,0,4,11.6,météo favorable,20:13:00,06:07:00,12
2013-08-20,25,10,8,11,25,21,0,93,7.5,1030,2.25,26,12,11,113,113,113,0,5,11.6,météo favorable,20:11:00,06:08:00,10
2013-08-21,27,12,9,12,26,23,0,95,7,1026,4.375,27,14,12,143,113,113,0,5,11.6,météo favorable,20:09:00,06:09:00,12
2013-08-22,28,14,14,15,28,24,0,73,10,1020,10.625,28,14,14,116,113,113,0,6,11.6,météo idéale,20:07:00,06:11:00,14
2013-08-23,29,14,14,15,29,23,0.2,81,9.875,1014,26.625,29,14,14,113,113,116,0,6,11.6,météo idéale,20:05:00,06:12:00,14
2013-08-24,20,12,22,14,20,17,2,97,7.375,1018,55.5,20,14,13,248,353,113,0,4,9.3,météo correcte,20:03:00,06:13:00,15
2013-08-25,21,11,20,14,20,17,3.6,98,7.875,1017,72.75,21,15,14,389,113,122,0,4,9.3,météo défavorable,20:02:00,06:15:00,13
2013-08-26,23,12,13,12,23,20,0.5,99,6.375,1018,44.5,25,15,10,248,116,176,0,4,11.6,météo favorable,20:00:00,06:16:00,14
2013-08-27,24,12,16,12,24,20,0.6,97,5.25,1020,41.25,25,13,11,248,113,113,0,4,11.6,météo favorable,19:58:00,06:18:00,12
2013-08-28,24,11,14,11,24,19,0,95,7,1023,1.625,25,12,11,143,113,113,0,4,11.6,météo favorable,19:56:00,06:19:00,11
2013-08-29,26,10,8,10,26,20,0,93,9,1024,12.75,26,11,9,116,113,113,0,5,11.6,météo favorable,19:54:00,06:20:00,10
2013-08-30,25,11,10,11,25,21,0,97,6,1024,22,26,14,11,143,113,116,0,5,11.6,météo favorable,19:52:00,06:22:00,11
2013-08-31,20,12,16,15,20,18,0.4,96,6.5,1029,69.625,20,15,15,143,119,116,0,4,7.9,météo défavorable,19:50:00,06:23:00,15
2013-09-01,22,9,14,9,21,18,0,95,7,1031,15.75,24,10,8,143,116,113,0,4,11.6,météo favorable,19:48:00,06:24:00,9
2013-09-02,23,8,13,9,23,17,0,93,10,1031,12.75,25,10,8,113,113,113,0,5,11.6,météo favorable,19:46:00,06:26:00,8
2013-09-03,27,9,9,9,26,21,0,89,9,1028,3.625,26,13,8,113,113,113,0,5,11.6,météo favorable,19:44:00,06:27:00,9
2013-09-04,31,13,9,13,28,25,0,89,10,1023,1.375,30,15,12,113,113,113,0,6,11.6,météo favorable,19:42:00,06:28:00,13
2013-09-05,28,14,8,14,28,21,0,83,10,1015,4,28,15,15,113,113,113,0,6,11.6,météo favorable,19:40:00,06:30:00,14
2013-09-06,20,10,16,13,20,16,1.9,98,8,1014,43.5,20,13,12,248,176,113,0,5,11.6,météo favorable,19:38:00,06:31:00,13
2013-09-07,20,7,13,7,20,16,0,94,9,1020,12.375,20,8,6,113,113,113,0,4,11.6,météo favorable,19:36:00,06:33:00,8
2013-09-08,19,6,17,7,19,14,2.1,92,9.875,1022,24.75,19,9,5,116,113,353,0,4,11.6,météo favorable,19:34:00,06:34:00,6
2013-09-09,20,11,18,13,20,17,1.9,96,6,1022,84.625,20,16,12,266,266,119,0,4,6.5,météo défavorable,19:32:00,06:35:00,12
2013-09-10,18,10,18,10,18,14,0.2,95,8,1024,28.25,18,11,8,143,119,113,0,4,10.3,météo correcte,19:30:00,06:37:00,11
2013-09-11,18,9,15,9,18,15,0.1,95,7,1024,43.625,18,10,8,143,116,116,0,4,10.3,météo favorable,19:28:00,06:38:00,10
2013-09-12,20,12,13,13,20,18,2.5,98,4.875,1023,84.625,20,15,12,296,266,116,0,4,6.4,météo défavorable,19:26:00,06:39:00,12
2013-09-13,22,15,10,15,21,19,3.1,99,5.25,1023,81.125,25,17,15,248,296,176,0,4,7.7,météo défavorable,19:23:00,06:41:00,16
2013-09-14,16,10,21,15,16,13,6.7,98,7.875,1019,64.625,16,15,13,248,302,116,0,3,9,météo correcte,19:21:00,06:42:00,16
2013-09-15,19,9,22,9,19,15,0.6,97,5.5,1019,63.625,19,14,8,248,116,119,0,4,10.3,météo correcte,19:19:00,06:44:00,10
2013-09-16,16,9,23,9,15,14,1.2,96,9,1012,57.875,16,16,7,143,353,353,0,3,6.4,météo correcte,19:17:00,06:45:00,12
2013-09-17,19,8,23,8,17,18,0.5,93,8,1012,78.625,19,17,6,116,122,119,0,4,6.3,météo défavorable,19:15:00,06:46:00,9
2013-09-18,18,10,23,14,17,14,1.2,96,9.875,1016,69.75,18,16,13,119,353,176,0,4,7.6,météo défavorable,19:13:00,06:48:00,15
2013-09-19,17,7,19,7,17,17,0.2,96,5.75,1018,60,17,15,6,143,119,122,0,3,6.3,météo correcte,19:11:00,06:49:00,8
2013-09-20,20,8,6,8,19,13,0,97,5.25,1024,56,20,12,7,248,116,113,0,4,11.6,météo correcte,19:09:00,06:51:00,9
2013-09-21,24,9,6,10,23,16,0,95,7,1028,31.5,25,15,10,143,113,116,0,4,11.6,météo favorable,19:07:00,06:52:00,10
2013-09-22,25,13,10,13,25,19,0,95,8,1028,8,26,16,13,143,113,113,0,6,11.6,météo favorable,19:05:00,06:53:00,14
2013-09-23,25,13,15,13,24,18,0,98,7.5,1025,26.5,26,14,12,248,113,113,0,5,11.6,météo favorable,19:02:00,06:55:00,14
2013-09-24,27,11,9,11,25,17,0,98,6.5,1017,29,27,15,10,248,113,113,0,4,11.6,météo favorable,19:00:00,06:56:00,12
2013-09-25,26,13,9,13,25,18,0,92,10,1013,15.75,27,15,12,113,113,113,0,6,11.6,météo favorable,18:58:00,06:58:00,13
2013-09-26,26,13,9,13,25,20,0.1,93,10,1014,25.875,27,17,13,113,116,113,0,6,11.6,météo favorable,18:56:00,06:59:00,13
2013-09-27,27,15,19,15,25,22,3.5,97,9.625,1013,26.875,28,18,15,116,113,113,0,6,11.5,météo favorable,18:54:00,07:00:00,16
2013-09-28,22,16,14,18,22,18,19.8,97,7.375,1006,66,24,19,18,356,263,296,0,4,8.7,météo très défavorable,18:52:00,07:02:00,18
2013-09-29,23,14,6,14,23,18,1,98,6.125,1005,70.5,25,16,13,248,116,119,0,4,8.7,météo défavorable,18:50:00,07:03:00,14
2013-09-30,21,13,10,13,20,16,2.4,99,5.375,1006,60.25,21,15,13,248,119,176,0,4,8.7,météo correcte,18:48:00,07:05:00,13
2013-10-01,18,13,12,13,17,17,2.3,99,4.875,1008,87.375,18,16,13,248,200,353,0,4,5.7,météo défavorable,18:46:00,07:06:00,13
2013-10-02,23,14,10,14,22,18,0,99,6.25,1011,57.375,25,16,13,248,116,116,0,4,11.4,météo correcte,18:44:00,07:08:00,15
2013-10-03,24,15,22,17,22,18,1.8,98,9.375,1010,44.5,26,18,17,122,119,113,0,5,8.6,météo correcte,18:42:00,07:09:00,16
2013-10-04,22,14,19,15,22,16,0.1,99,9,1017,48.625,25,16,15,119,116,113,0,5,10.1,météo favorable,18:39:00,07:10:00,16
2013-10-05,19,10,12,10,19,14,0,98,6.25,1026,57.875,19,13,10,248,113,116,0,4,11.3,météo correcte,18:37:00,07:12:00,12
2013-10-06,19,10,4,10,19,14,0.1,93,10,1027,54.25,19,12,10,116,119,113,0,4,7.1,météo correcte,18:35:00,07:13:00,12
2013-10-07,21,8,5,8,21,13,0,94,10,1027,5.5,21,12,8,113,113,113,0,5,11.2,météo favorable,18:33:00,07:15:00,9
2013-10-08,20,8,9,8,20,13,0,94,8,1027,16.375,20,13,8,143,113,113,0,5,11.2,météo favorable,18:31:00,07:16:00,9
2013-10-09,17,9,12,9,17,14,0.2,93,8,1027,50.625,17,12,8,113,122,119,0,3,5.6,météo correcte,18:29:00,07:18:00,9
2013-10-10,14,8,22,8,14,9,0.6,86,9.25,1022,48.375,14,9,5,176,119,116,0,3,10.1,météo correcte,18:27:00,07:19:00,11
2013-10-11,13,7,17,7,13,9,2.1,82,9.25,1021,68.625,13,8,5,122,353,176,0,4,7,météo défavorable,18:25:00,07:21:00,7
2013-10-12,12,5,17,8,12,7,2.2,97,8.875,1019,50.875,12,8,6,296,116,113,0,2,11,météo défavorable,18:23:00,07:22:00,9
2013-10-13,15,2,13,2,14,10,0,96,7,1020,24.125,15,7,0,143,113,116,0,2,11,météo correcte,18:22:00,07:24:00,3
2013-10-14,17,6,18,7,17,12,1.8,96,6.75,1015,39.75,17,10,5,143,116,353,0,3,11,météo correcte,18:20:00,07:25:00,6
2013-10-15,16,9,13,11,13,13,6.1,98,3.625,1014,72.625,16,14,10,248,296,143,0,3,8.5,météo défavorable,18:18:00,07:26:00,9
2013-10-16,19,12,23,14,18,13,1.7,99,7.25,1018,58.625,19,17,12,122,263,113,0,4,8.5,météo correcte,18:16:00,07:28:00,13
2013-10-17,19,11,16,12,19,13,0,98,9,1019,31.375,19,13,11,116,116,113,0,5,10.9,météo favorable,18:14:00,07:29:00,12
2013-10-18,18,10,22,10,17,13,0,97,7.75,1017,40.5,18,11,8,116,116,113,0,3,10.8,météo favorable,18:12:00,07:31:00,11
2013-10-19,19,13,23,15,19,14,10.2,98,7.875,1010,56.125,19,15,14,296,299,116,0,4,8.5,météo correcte,18:10:00,07:32:00,15
2013-10-20,17,13,30,13,17,14,1.5,95,9.375,1013,45.625,17,13,11,113,119,116,0,5,8.5,météo correcte,18:08:00,07:34:00,13
2013-10-21,21,13,25,14,21,15,1.1,94,10,1013,53.75,21,15,12,116,116,116,0,5,10,météo favorable,18:07:00,07:35:00,13
2013-10-22,20,14,28,15,20,15,1.3,94,9.75,1004,33.375,20,15,14,116,116,113,0,5,10.7,météo favorable,18:05:00,07:37:00,15
2013-10-23,19,12,25,14,19,13,3,96,9.625,1013,39.875,19,13,12,116,116,176,0,4,10.7,météo favorable,18:03:00,07:38:00,14
2013-10-24,19,11,24,11,19,16,1.1,99,7.375,1014,61.25,19,13,10,248,113,116,0,4,10.6,météo correcte,18:01:00,07:40:00,11
2013-10-25,19,14,17,15,19,15,3.4,98,7.625,1011,51.5,19,16,13,119,116,176,0,4,10.6,météo favorable,18:00:00,07:42:00,16
2013-10-26,19,13,30,13,19,14,0,96,10,1012,31.5,19,13,11,113,116,116,0,5,8.7,météo favorable,17:58:00,07:43:00,13
2013-10-27,17,14,34,14,17,15,15.1,91,8.125,1009,64.25,17,14,12,299,119,122,0,3,5.4,météo défavorable,17:56:00,07:45:00,15
2013-10-28,16,9,32,15,15,11,12.4,94,9.375,1011,41.25,16,15,11,299,113,113,0,3,8.7,météo correcte,17:55:00,07:46:00,16
2013-10-29,14,7,17,7,14,8,0.3,90,9.875,1023,7.375,14,6,4,113,113,113,0,4,8.7,météo correcte,17:53:00,07:48:00,7
2013-10-30,14,5,16,5,14,9,0,92,10,1025,13.5,14,8,4,113,113,113,0,4,8.7,météo correcte,17:51:00,07:49:00,6
2013-10-31,14,8,22,9,13,12,2.3,96,9.875,1024,71.5,14,12,6,116,296,353,0,4,3.7,météo défavorable,17:50:00,07:51:00,8
2013-11-01,16,11,22,11,15,14,15.7,98,5.5,1019,95.875,16,15,10,248,122,389,0,3,3.7,météo défavorable,17:48:00,07:52:00,11
2013-11-02,16,9,28,13,16,11,1.8,97,7.875,1008,68.375,16,15,12,119,122,176,0,3,5.4,météo défavorable,17:47:00,07:54:00,15
2013-11-03,13,7,25,7,13,11,3.6,84,9.5,1012,55.75,13,12,3,113,116,122,0,4,7,météo correcte,17:45:00,07:55:00,8
2013-11-04,13,6,23,11,12,6,1.3,94,9.875,1004,43.75,13,12,8,116,116,116,0,3,7,météo correcte,17:44:00,07:57:00,11
2013-11-05,15,8,25,11,15,12,3.4,98,8.75,1007,89.625,15,13,9,122,266,116,0,3,3.7,météo défavorable,17:42:00,07:58:00,10
2013-11-06,16,14,24,14,16,15,0.3,95,9,1011,81.375,16,14,12,119,119,122,0,3,3.5,météo défavorable,17:41:00,08:00:00,14
2013-11-07,17,11,24,13,17,13,16.2,97,8.5,1011,81.625,17,15,12,116,122,308,0,3,3.5,météo très défavorable,17:39:00,08:01:00,14
2013-11-08,14,7,25,9,14,8,4.3,98,6.75,1014,55.75,14,11,8,248,119,113,0,3,5.2,météo correcte,17:38:00,08:03:00,11
2013-11-09,13,5,21,6,12,9,11.9,97,8.875,1015,52.375,13,10,3,119,299,116,0,3,5.2,météo correcte,17:36:00,08:04:00,5
2013-11-10,13,8,18,11,12,9,3.1,89,10,1027,67.375,13,12,8,353,353,119,0,3,7,météo défavorable,17:35:00,08:06:00,12
2013-11-11,13,9,22,9,12,13,6.4,99,7.125,1027,95.75,13,13,6,296,296,248,0,3,3.5,météo défavorable,17:34:00,08:07:00,9
2013-11-12,15,10,21,13,15,11,0.9,98,3.625,1030,90.25,15,14,11,248,122,266,0,3,3.5,météo défavorable,17:33:00,08:09:00,14
2013-11-13,11,5,13,5,11,5,0.2,95,10,1034,6.125,11,7,3,113,113,113,0,3,8.7,météo très défavorable,17:31:00,08:10:00,7
2013-11-14,12,4,30,7,12,7,1.7,93,9.75,1030,36.125,12,7,4,116,353,176,0,3,6.9,météo défavorable,17:30:00,08:12:00,5
2013-11-15,10,4,30,4,10,7,0.1,89,10,1030,27.5,10,6,1,113,116,116,0,3,8.7,météo très défavorable,17:29:00,08:13:00,5
2013-11-16,9,2,16,2,9,5,0,96,9,1032,16.5,9,4,-2,143,113,113,0,3,8.7,météo très défavorable,17:28:00,08:15:00,3
2013-11-17,7,2,15,6,7,4,0,88,10,1028,59.75,7,4,3,119,119,116,0,3,5.2,météo très défavorable,17:27:00,08:16:00,6
2013-11-18,9,-1,6,-1,9,4,0.1,96,6,1017,38.875,9,6,-1,113,113,143,0,2,8.7,météo très défavorable,17:26:00,08:18:00,-1
2013-11-19,8,2,22,6,8,2,2.4,91,7.5,1018,49.75,8,7,2,263,176,113,0,2,6.9,météo très défavorable,17:25:00,08:19:00,7
2013-11-20,8,1,27,1,8,7,3.8,94,9.75,1019,56.125,8,6,-2,113,119,296,0,3,5.2,météo très défavorable,17:24:00,08:21:00,1
2013-11-21,7,2,28,5,7,2,4.3,93,9.125,1009,59.25,7,5,1,353,263,113,0,1,5.2,météo très défavorable,17:23:00,08:22:00,4
2013-11-22,8,2,22,2,8,6,0.6,95,9.375,1018,56.375,8,5,-1,119,119,122,0,3,6.9,météo très défavorable,17:22:00,08:24:00,2
2013-11-23,9,5,24,6,9,6,0.7,94,9.375,1024,73.625,9,6,2,119,353,119,0,2,5.1,météo défavorable,17:21:00,08:25:00,5
2013-11-24,9,6,22,7,9,8,0.6,91,10,1031,78.75,9,7,4,122,119,116,0,2,3.4,météo défavorable,17:20:00,08:26:00,7
2013-11-25,8,4,19,6,8,4,0.3,88,10,1037,54.125,8,5,3,116,353,116,0,3,3.3,météo très défavorable,17:19:00,08:28:00,5
2013-11-26,9,3,17,5,9,4,0,91,10,1038,48.25,9,4,2,119,119,116,0,3,6.9,météo très défavorable,17:19:00,08:29:00,4
2013-11-27,8,2,7,4,8,3,0,92,10,1037,59.25,8,5,2,119,119,116,0,3,3.3,météo très défavorable,17:18:00,08:31:00,3
2013-11-28,7,0,6,0,7,2,0,95,8,1036,37.125,7,4,-1,143,116,116,0,2,8.7,météo très défavorable,17:17:00,08:32:00,1
2013-11-29,9,4,18,4,9,8,0.4,96,6,1035,74.5,9,8,2,143,119,119,0,3,3.3,météo très défavorable,17:17:00,08:33:00,6
2013-11-30,9,4,22,7,9,5,0.3,84,10,1030,45.875,9,7,2,116,119,113,0,2,5.1,météo défavorable,17:16:00,08:35:00,7
2013-12-01,9,3,16,6,9,4,0,93,9,1032,34.375,9,5,3,116,116,113,0,2,8.7,météo défavorable,17:16:00,08:36:00,5
2013-12-02,8,2,16,2,8,4,0,95,10,1032,36.875,8,4,-3,113,116,116,0,2,8.7,météo très défavorable,17:15:00,08:37:00,2
2013-12-03,8,1,4,3,7,4,0.1,92,9,1030,39.125,8,4,2,116,113,113,0,2,8.7,météo très défavorable,17:15:00,08:38:00,5
2013-12-04,9,1,7,1,9,4,0,94,8,1033,31.375,9,6,-0,113,116,116,0,1,8.7,météo très défavorable,17:14:00,08:39:00,2
2013-12-05,8,2,18,2,8,5,0,92,8,1034,29.125,8,6,-1,113,113,116,0,2,8.7,météo très défavorable,17:14:00,08:41:00,4
2013-12-06,10,3,20,7,10,4,0.4,93,10,1033,45.375,10,7,4,119,116,113,0,2,8.7,météo défavorable,17:14:00,08:42:00,8
2013-12-07,8,2,7,2,8,2,0,92,10,1032,8.25,8,5,0,113,113,113,0,2,8.7,météo très défavorable,17:13:00,08:43:00,3
2013-12-08,8,0,5,0,8,3,0,92,10,1030,9,8,5,-1,113,113,113,0,2,8.7,météo très défavorable,17:13:00,08:44:00,1
2013-12-09,6,-1,12,-1,6,1,0,90,10,1031,8.875,6,0,-4,113,113,113,0,2,8.7,météo très défavorable,17:13:00,08:45:00,0
2013-12-10,7,0,10,-0,7,1,0,71,10,1032,0,7,0,-4,113,113,113,0,2,8.7,météo très défavorable,17:13:00,08:46:00,0
2013-12-11,7,0,16,-0,7,2,0,72,10,1031,24.625,7,1,-5,113,116,116,0,2,8.7,météo très défavorable,17:13:00,08:47:00,0
2013-12-12,7,1,15,1,7,4,0.1,98,4.25,1028,64.875,7,6,-2,248,119,248,0,2,5.1,météo très défavorable,17:13:00,08:48:00,1
2013-12-13,10,4,17,4,9,10,0.3,95,8,1025,58.75,10,9,1,116,119,122,0,2,3.2,météo très défavorable,17:13:00,08:49:00,5
2013-12-14,10,4,23,4,10,8,0,86,10,1032,35.75,10,7,1,113,119,119,0,3,6.9,météo très défavorable,17:13:00,08:50:00,4
2013-12-15,13,8,26,8,13,9,0.3,95,9.375,1027,40.375,13,9,5,119,113,113,0,3,8.6,météo correcte,17:14:00,08:50:00,8
