#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2017-06-23,20,13,13,14,19,19,0.1,90,9,1022,63.625,20,14,14,119,122,116,0,5,13.8,météo correcte,21:11:00,05:07:00,13
2017-06-24,23,12,20,15,23,21,0.3,89,10,1022,32.625,25,15,15,116,116,116,0,6,16,météo favorable,21:11:00,05:08:00,12
2017-06-25,25,15,13,15,24,23,0,91,9,1018,41.625,26,17,15,116,113,116,0,5,16,météo favorable,21:11:00,05:08:00,15
2017-06-26,24,14,15,16,23,22,0.4,91,7.5,1016,73.125,26,18,16,116,122,353,0,5,13.8,météo défavorable,21:11:00,05:08:00,14
2017-06-27,22,14,13,17,22,19,23.9,93,8.5,1010,72.875,24,17,17,353,353,359,0,4,12.9,météo très défavorable,21:11:00,05:09:00,15
2017-06-28,19,12,15,15,19,17,7.5,96,6.875,1003,86.375,19,15,15,143,353,353,0,4,12,météo défavorable,21:11:00,05:09:00,13
2017-06-29,20,10,22,12,20,17,1,87,7.875,1000,70.25,20,13,12,116,200,122,0,4,13.8,météo défavorable,21:11:00,05:10:00,10
2017-06-30,15,13,24,13,15,14,4.8,92,7.75,1013,99.25,15,13,11,266,122,353,0,3,12,météo défavorable,21:11:00,05:10:00,13
2017-07-01,18,12,22,14,17,18,0.6,94,9,1023,71.375,18,13,12,266,122,113,0,4,13.8,météo défavorable,21:10:00,05:11:00,14
2017-07-02,20,11,14,15,18,19,0.5,96,7,1025,83.5,20,15,14,122,266,119,0,4,12,météo défavorable,21:10:00,05:12:00,13
2017-07-03,22,12,12,15,22,20,0,89,9,1025,58.875,25,15,15,116,119,116,0,4,15.6,météo correcte,21:10:00,05:12:00,14
2017-07-04,27,11,9,14,25,25,0,87,8,1023,18.75,28,18,14,116,113,113,0,5,16,météo favorable,21:09:00,05:13:00,11
2017-07-05,31,16,19,18,29,30,0.7,88,9.875,1017,10.875,32,21,18,113,113,113,0,7,16,météo idéale,21:09:00,05:14:00,16
2017-07-06,29,18,16,20,29,27,1.1,83,10,1017,7,31,20,20,113,113,113,0,7,16,météo idéale,21:09:00,05:14:00,18
2017-07-07,27,15,13,17,27,23,0,82,9,1019,6.5,28,16,17,113,113,113,0,5,15.9,météo idéale,21:08:00,05:15:00,15
2017-07-08,27,14,16,17,26,23,0,86,10,1020,7.875,28,17,17,113,113,113,0,6,15.9,météo idéale,21:07:00,05:16:00,14
2017-07-09,26,15,19,17,26,22,3.5,80,9.5,1016,14.125,27,17,17,113,113,176,0,6,15.9,météo favorable,21:07:00,05:17:00,15
2017-07-10,23,15,15,15,22,20,4.3,94,8.375,1015,67.75,25,15,15,119,116,353,0,4,13.7,météo défavorable,21:06:00,05:18:00,15
2017-07-11,19,14,27,15,19,18,1,93,8,1015,85,19,16,15,116,122,122,0,4,12.8,météo défavorable,21:06:00,05:19:00,14
2017-07-12,21,17,23,17,21,21,0.9,93,10,1021,93.25,24,17,17,122,122,353,0,4,11.9,météo défavorable,21:05:00,05:20:00,17
2017-07-13,21,14,15,17,21,19,0.7,91,9,1022,67.375,25,16,17,119,353,116,0,4,13.7,météo défavorable,21:04:00,05:21:00,16
2017-07-14,19,11,16,13,19,18,0.1,92,8,1025,42.125,19,13,13,116,119,116,0,4,14.6,météo correcte,21:03:00,05:22:00,11
2017-07-15,26,10,9,13,24,23,0,91,8,1026,16,26,15,13,116,113,113,0,5,15.8,météo favorable,21:02:00,05:23:00,10
2017-07-16,25,13,15,16,24,22,0,93,8,1026,40.125,27,18,16,119,119,113,0,5,14.6,météo correcte,21:02:00,05:24:00,13
2017-07-17,29,14,14,16,27,27,0.1,92,8.75,1024,29.875,30,19,16,116,113,113,0,6,15.8,météo idéale,21:01:00,05:25:00,14
2017-07-18,32,19,24,20,30,28,0.5,88,10,1016,11,34,19,20,113,113,113,0,7,15.7,météo idéale,21:00:00,05:26:00,19
2017-07-19,22,17,23,19,21,21,0.7,86,9,1010,80.75,24,18,19,122,122,119,0,6,9.6,météo défavorable,20:59:00,05:27:00,19
2017-07-20,19,14,22,14,19,18,0.4,85,9,1015,57,19,16,13,116,122,116,0,4,13.5,météo correcte,20:58:00,05:28:00,16
2017-07-21,21,11,32,13,19,19,2.9,85,9.75,1015,45.875,21,15,12,116,119,116,0,5,12.5,météo correcte,20:57:00,05:29:00,11
2017-07-22,19,11,30,13,18,17,5.5,91,9.5,1014,52.5,19,13,12,122,122,176,0,4,11.5,météo correcte,20:55:00,05:30:00,11
2017-07-23,17,11,17,13,16,16,12.7,96,9,1017,63.5,17,15,12,116,122,302,0,5,11.5,météo correcte,20:54:00,05:32:00,11
2017-07-24,22,11,25,13,20,20,5.2,95,9.75,1019,44.375,25,15,11,116,353,113,0,4,12.5,météo correcte,20:53:00,05:33:00,11
2017-07-25,23,13,15,15,21,21,1.3,94,8.5,1020,61.875,25,16,14,119,119,176,0,5,11.5,météo correcte,20:52:00,05:34:00,13
2017-07-26,21,14,22,17,21,19,4.4,97,7.5,1016,88,21,18,17,122,296,122,0,4,9.5,météo défavorable,20:51:00,05:35:00,14
2017-07-27,20,14,19,14,20,18,0.4,94,8.875,1014,54.375,20,15,13,119,116,119,0,4,11.5,météo favorable,20:49:00,05:37:00,14
2017-07-28,21,12,25,14,19,19,0.2,89,9,1015,64,21,15,14,119,122,122,0,4,10.5,météo correcte,20:48:00,05:38:00,12
2017-07-29,24,16,32,18,22,21,0.6,92,10,1014,90.5,25,18,18,122,122,119,0,5,9.4,météo défavorable,20:47:00,05:39:00,18
2017-07-30,21,14,23,15,21,19,0.9,93,9.875,1014,41.625,24,17,13,116,116,113,0,4,14.5,météo favorable,20:45:00,05:40:00,16
2017-07-31,21,13,9,14,21,20,0.1,92,8,1015,35.625,24,14,14,116,122,113,0,4,12.5,météo correcte,20:44:00,05:42:00,13
2017-08-01,22,13,17,13,22,20,0.1,91,10,1019,16.5,25,13,13,113,116,113,0,5,14.5,météo favorable,20:42:00,05:43:00,13
2017-08-02,23,12,31,16,23,21,0.5,83,9.875,1019,46.125,25,16,16,119,113,119,0,6,12.4,météo favorable,20:41:00,05:44:00,14
2017-08-03,21,16,27,16,21,19,3.2,93,9.75,1016,71.125,21,18,16,176,122,122,0,4,11.4,météo défavorable,20:40:00,05:45:00,19
2017-08-04,21,14,17,16,18,19,1,86,10,1016,67.375,21,18,16,116,122,353,0,5,10.4,météo défavorable,20:38:00,05:47:00,14
2017-08-05,21,12,18,12,20,18,0.8,95,10,1024,37.375,21,14,11,116,116,113,0,4,14.5,météo favorable,20:36:00,05:48:00,13
2017-08-06,21,10,9,11,20,20,0,92,10,1026,20.875,21,12,11,113,116,116,0,5,13.5,météo favorable,20:35:00,05:49:00,10
2017-08-07,23,10,10,11,22,20,0,85,10,1022,44.625,25,13,10,119,119,116,0,5,11.4,météo correcte,20:33:00,05:51:00,10
2017-08-08,18,12,20,14,18,16,15.3,94,9.125,1015,62.625,18,13,12,356,353,356,0,4,13.5,météo défavorable,20:32:00,05:52:00,13
2017-08-09,18,10,20,10,18,16,5.8,92,9.5,1021,47.625,18,13,8,116,116,356,0,4,13.4,météo favorable,20:30:00,05:53:00,10
2017-08-10,18,12,29,13,18,17,2.7,91,9.75,1024,67.875,18,12,11,293,116,116,0,4,12.4,météo défavorable,20:28:00,05:55:00,13
2017-08-11,20,10,15,11,19,18,0,94,7,1024,26.375,20,13,10,143,116,116,0,4,14.5,météo favorable,20:27:00,05:56:00,10
2017-08-12,19,13,20,16,18,18,1.9,93,9,1022,92,19,17,16,122,122,353,0,4,9.2,météo défavorable,20:25:00,05:57:00,14
2017-08-13,20,10,7,11,19,19,0,92,10,1023,21.75,20,13,11,113,116,113,0,5,14.5,météo favorable,20:23:00,05:59:00,10
2017-08-14,26,12,12,12,24,25,0,84,10,1020,25.25,27,18,11,113,116,116,0,6,14.2,météo favorable,20:22:00,06:00:00,12
2017-08-15,22,13,13,15,22,19,9.9,94,9.5,1021,42.625,25,16,15,176,122,353,0,4,10.5,météo correcte,20:20:00,06:01:00,16
2017-08-16,23,13,18,14,23,21,0,86,10,1022,42.375,25,15,14,116,113,116,0,4,11.6,météo favorable,20:18:00,06:03:00,14
2017-08-17,24,16,25,19,22,21,1.6,95,8.75,1018,78.5,26,19,19,122,176,122,0,6,9.3,météo défavorable,20:16:00,06:04:00,18
2017-08-18,22,13,25,16,21,19,9.4,96,9.125,1021,38.875,25,18,16,299,113,176,0,4,11.6,météo correcte,20:14:00,06:05:00,18
2017-08-19,20,10,16,10,20,17,1.6,92,10,1025,42.25,20,13,9,113,119,353,0,5,8.2,météo correcte,20:13:00,06:07:00,10
2017-08-20,20,11,10,11,20,17,0.2,90,9.875,1027,56.875,20,13,11,113,119,122,0,4,9.3,météo correcte,20:11:00,06:08:00,12
2017-08-21,25,16,7,16,24,23,0.2,86,10,1025,72.5,26,18,16,122,119,116,0,5,7,météo défavorable,20:09:00,06:09:00,16
2017-08-22,29,17,21,17,27,28,0,92,9,1019,12.5,31,20,17,113,113,113,0,5,11.6,météo idéale,20:07:00,06:11:00,17
2017-08-23,24,15,13,15,23,21,0,96,8,1018,26.875,25,16,14,143,113,119,0,6,10.4,météo idéale,20:05:00,06:12:00,16
2017-08-24,24,14,10,14,23,20,0,92,10,1018,38.25,25,14,14,119,113,113,0,6,11.6,météo favorable,20:03:00,06:13:00,14
2017-08-25,24,16,13,16,24,21,0,79,10,1017,72.375,26,16,16,122,122,116,0,5,8.1,météo défavorable,20:02:00,06:15:00,16
2017-08-26,27,15,8,15,26,24,0.6,94,8.75,1016,22.625,27,18,15,143,113,176,0,6,11.6,météo idéale,20:00:00,06:16:00,15
2017-08-27,29,15,13,16,27,25,3,93,9.75,1017,15.125,30,19,16,176,113,113,0,6,11.6,météo favorable,19:58:00,06:18:00,15
2017-08-28,32,19,10,19,30,29,0.3,87,10,1017,20.5,33,19,19,113,113,116,0,7,11.6,météo idéale,19:56:00,06:19:00,20
2017-08-29,29,17,20,20,29,20,2.2,78,9.875,1015,13.875,31,19,20,113,113,176,0,6,11.6,météo idéale,19:54:00,06:20:00,20
2017-08-30,16,10,21,14,15,13,8.2,92,8.375,1018,67.375,16,15,11,116,122,299,0,3,7.9,météo défavorable,19:52:00,06:22:00,16
2017-08-31,20,9,19,9,20,16,1.8,94,9.75,1021,22.375,20,12,7,113,116,176,0,5,11.6,météo favorable,19:50:00,06:23:00,9
2017-09-01,19,11,21,11,19,16,8.2,95,9,1023,38.25,19,13,11,176,176,356,0,5,11.6,météo correcte,19:48:00,06:24:00,11
2017-09-02,21,11,12,11,20,18,0,94,10,1024,12.875,21,12,10,113,113,116,0,5,11.6,météo favorable,19:46:00,06:26:00,11
2017-09-03,15,12,23,12,13,15,6.6,91,9.5,1020,97.375,15,14,11,122,122,122,0,3,6.6,météo défavorable,19:44:00,06:27:00,13
2017-09-04,23,15,8,16,23,21,0.5,98,6.5,1018,76.375,25,18,16,248,119,116,0,5,7.8,météo défavorable,19:42:00,06:28:00,15
2017-09-05,21,13,27,17,21,18,0.3,93,8,1022,73.5,24,16,17,122,122,119,0,4,6.6,météo défavorable,19:40:00,06:30:00,16
2017-09-06,18,10,18,10,18,16,0.3,94,9,1025,46.5,18,12,9,143,119,116,0,5,9.1,météo correcte,19:38:00,06:31:00,11
2017-09-07,18,10,16,10,18,16,0.4,97,7,1023,66.875,18,13,9,143,122,119,0,4,6.5,météo défavorable,19:36:00,06:33:00,11
2017-09-08,17,14,26,16,17,16,3.8,92,8.75,1015,87,17,15,16,119,122,122,0,4,6.5,météo défavorable,19:34:00,06:34:00,16
2017-09-09,18,10,22,10,16,14,2.5,95,9.625,1006,34.75,18,11,8,116,116,116,0,3,11.6,météo favorable,19:32:00,06:35:00,11
2017-09-10,19,10,29,10,19,17,0.6,97,9.875,1009,58.25,19,15,8,116,116,122,0,4,9,météo correcte,19:30:00,06:37:00,10
2017-09-11,18,11,33,12,18,14,0.8,79,9.875,1009,36.75,18,10,9,116,116,116,0,5,11.6,météo favorable,19:28:00,06:38:00,12
2017-09-12,19,9,28,9,19,15,0.5,94,8.875,1014,33.25,19,13,7,113,116,116,0,5,11.6,météo favorable,19:25:00,06:40:00,9
2017-09-13,18,13,39,17,18,16,7,91,8.125,1011,88.5,18,16,16,122,122,302,0,4,6.4,météo défavorable,19:23:00,06:41:00,18
2017-09-14,18,9,28,9,17,13,1.7,84,9.75,1018,15.375,18,10,6,113,116,176,0,4,11.6,météo favorable,19:21:00,06:42:00,10
2017-09-15,16,7,15,7,16,12,2.2,94,8.625,1018,29.5,16,10,5,143,353,176,0,4,10.3,météo correcte,19:19:00,06:44:00,8
2017-09-16,16,8,8,8,16,12,5.8,96,7,1014,75.25,16,10,8,143,122,353,0,3,6.4,météo défavorable,19:17:00,06:45:00,8
2017-09-17,16,9,12,9,15,13,6.3,96,9.625,1017,54.875,16,9,8,296,116,113,0,3,10.3,météo correcte,19:15:00,06:46:00,9
2017-09-18,17,8,18,8,17,13,3.4,93,9.875,1022,36.875,17,11,8,113,353,353,0,4,10.3,météo correcte,19:13:00,06:48:00,8
2017-09-19,18,8,17,8,17,14,1.5,94,9.75,1024,51.25,18,11,6,113,353,176,0,3,10.3,météo correcte,19:11:00,06:49:00,9
2017-09-20,17,9,14,9,16,14,0,94,10,1024,37.25,17,11,8,113,122,113,0,4,8.9,météo correcte,19:09:00,06:51:00,10
2017-09-21,20,9,17,9,20,13,2,89,9.75,1021,27.625,20,14,7,113,116,176,0,4,10.3,météo favorable,19:07:00,06:52:00,9
2017-09-22,19,8,5,8,18,15,0,93,10,1024,6,19,11,7,113,113,113,0,4,11.6,météo favorable,19:04:00,06:53:00,9
2017-09-23,21,8,16,8,20,16,0,86,10,1023,6.875,24,11,6,113,113,113,0,5,11.6,météo favorable,19:02:00,06:55:00,9
2017-09-24,20,11,9,11,20,17,2.4,92,9,1019,42.375,20,16,10,113,116,119,0,5,8.9,météo favorable,19:00:00,06:56:00,12
2017-09-25,18,13,15,15,18,15,14.6,98,6.125,1022,86.375,18,15,15,302,266,353,0,4,6,météo défavorable,18:58:00,06:58:00,15
2017-09-26,20,11,7,11,19,16,0.8,96,6.75,1022,55.875,20,14,11,143,353,176,0,4,8.8,météo correcte,18:56:00,06:59:00,11
2017-09-27,21,11,21,11,21,17,0.1,96,8,1021,33.5,25,14,10,143,116,119,0,5,10.1,météo favorable,18:54:00,07:00:00,12
2017-09-28,21,15,16,15,21,18,1.4,97,9,1022,79.25,24,17,15,353,122,116,0,4,7.2,météo défavorable,18:52:00,07:02:00,16
2017-09-29,21,12,20,16,21,15,0.3,95,9,1021,65.625,21,17,16,116,122,116,0,4,7.2,météo défavorable,18:50:00,07:03:00,15
2017-09-30,18,10,24,10,18,15,0.7,89,9,1021,62,18,12,9,116,116,122,0,4,10.1,météo correcte,18:48:00,07:05:00,12
2017-10-01,18,15,19,15,18,17,4.4,98,8.5,1018,96.625,18,17,15,296,122,296,0,4,5.7,météo défavorable,18:46:00,07:06:00,15
2017-10-02,21,15,20,15,21,18,0.9,97,9,1021,88.5,21,17,14,122,119,122,0,4,5.7,météo défavorable,18:44:00,07:08:00,15
2017-10-03,17,10,15,10,17,12,1.5,93,9.375,1028,33.625,17,14,9,113,113,116,0,3,11.3,météo correcte,18:41:00,07:09:00,12
2017-10-04,21,8,5,8,19,16,0,91,10,1028,16.25,21,9,8,113,113,113,0,4,11.3,météo favorable,18:39:00,07:10:00,9
2017-10-05,20,8,22,8,20,15,0.1,93,10,1025,31.75,20,15,5,113,122,116,0,4,8.6,météo correcte,18:37:00,07:12:00,8
2017-10-06,10,9,11,10,10,10,0,89,10,1029,3.25,11,8,8,113,113,113,0,3,11.2,météo défavorable,18:35:00,07:13:00,9
2017-10-07,18,7,18,7,18,14,0.4,90,9,1029,30.5,18,10,5,113,113,119,0,4,10.1,météo favorable,18:33:00,07:15:00,9
2017-10-08,17,12,12,14,15,14,4.6,96,7.75,1023,89.375,17,14,13,266,296,119,0,3,5.6,météo défavorable,18:31:00,07:16:00,13
2017-10-09,19,11,9,13,19,16,2.1,94,8,1023,82.125,19,15,13,266,353,353,0,4,5.6,météo défavorable,18:29:00,07:18:00,13
2017-10-10,17,12,13,13,17,15,0.2,95,8,1021,74.375,17,12,12,143,122,122,0,3,5.5,météo défavorable,18:27:00,07:19:00,13
2017-10-11,17,11,17,11,16,14,0.7,96,7.5,1020,66.25,17,14,9,116,122,176,0,3,8.6,météo défavorable,18:25:00,07:21:00,11
2017-10-12,20,14,18,14,20,16,0.1,98,7.5,1025,72,20,15,13,248,119,116,0,4,10.1,météo défavorable,18:23:00,07:22:00,14
2017-10-13,21,12,11,12,20,17,0,97,6.25,1026,55.25,21,13,12,248,113,116,0,4,11,météo correcte,18:21:00,07:24:00,13
2017-10-14,22,11,13,11,21,16,0,91,10,1026,7.75,25,12,11,113,113,113,0,5,11,météo favorable,18:20:00,07:25:00,12
2017-10-15,23,13,19,13,22,18,0.5,93,9.875,1022,15,25,16,11,113,113,116,0,5,10.9,météo favorable,18:18:00,07:27:00,14
2017-10-16,23,14,28,16,23,15,0.9,82,9.75,1023,16.375,25,15,16,113,116,113,0,4,10.9,météo favorable,18:16:00,07:28:00,17
2017-10-17,21,13,15,13,19,17,0.4,77,9.875,1023,27.125,24,14,12,113,113,113,0,4,10.8,météo favorable,18:14:00,07:30:00,14
2017-10-18,20,14,9,14,20,16,6.2,97,9.5,1013,62.75,20,15,14,353,353,356,0,4,8.5,météo correcte,18:12:00,07:31:00,14
2017-10-19,18,13,30,13,18,15,4.1,96,8.75,1008,53.625,18,14,11,143,119,122,0,5,8.5,météo correcte,18:10:00,07:33:00,13
2017-10-20,17,9,26,9,16,15,4.1,90,9.875,1014,37.125,17,14,7,113,116,119,0,3,10,météo correcte,18:08:00,07:34:00,10
2017-10-21,17,11,37,12,16,11,5.5,84,9.625,1018,29.625,17,15,10,176,116,113,0,3,10.7,météo correcte,18:07:00,07:36:00,15
2017-10-22,15,9,28,9,14,11,0.2,75,10,1025,38.25,15,7,6,116,116,116,0,4,10.7,météo correcte,18:05:00,07:37:00,9
2017-10-23,15,9,23,11,15,15,1.8,91,5.375,1025,85.625,15,14,10,266,122,122,0,4,5.3,météo défavorable,18:03:00,07:39:00,10
2017-10-24,18,12,15,15,17,14,0.3,96,8,1024,67.75,18,15,15,143,122,113,0,4,8.5,météo défavorable,18:01:00,07:40:00,15
2017-10-25,21,11,6,11,19,16,0,96,9,1024,17.125,21,13,11,143,113,113,0,5,10.6,météo favorable,18:00:00,07:42:00,11
2017-10-26,21,11,7,11,21,17,0,94,10,1027,23.25,24,15,10,113,122,113,0,5,7.1,météo correcte,17:58:00,07:43:00,11
2017-10-27,18,10,14,11,18,14,0,94,9,1035,35.625,18,12,10,116,116,116,0,4,7.1,météo favorable,17:56:00,07:45:00,12
2017-10-28,15,7,15,7,15,11,0,93,10,1034,29.625,15,9,7,113,113,116,0,4,8.7,météo correcte,17:55:00,07:46:00,8
2017-10-29,15,11,18,13,15,13,1.6,91,8,1027,90.25,15,13,11,122,122,266,0,3,3.8,météo défavorable,17:53:00,07:48:00,13
2017-10-30,12,6,15,6,12,8,0.2,89,10,1030,23.5,12,7,3,113,116,113,0,2,8.7,météo défavorable,17:51:00,07:49:00,7
2017-10-31,13,5,13,5,12,8,0,87,10,1030,11.625,13,4,3,113,113,113,0,3,8.7,météo correcte,17:50:00,07:51:00,5
2017-11-01,14,6,17,6,13,10,0,68,10,1023,42.75,14,7,3,113,122,116,0,4,5.4,météo correcte,17:48:00,07:52:00,7
2017-11-02,19,9,7,9,17,14,0,97,8,1017,60,19,13,9,143,119,113,0,3,5.4,météo correcte,17:47:00,07:54:00,9
2017-11-03,17,10,18,10,16,14,0.1,95,10,1016,44.5,17,11,8,113,116,119,0,4,7,météo correcte,17:45:00,07:55:00,10
2017-11-04,15,8,21,13,15,11,3.8,93,7.125,1013,76.5,15,12,11,266,296,263,0,3,3.7,météo défavorable,17:44:00,07:57:00,14
2017-11-05,12,6,27,6,12,7,1.5,81,9.875,1023,17.5,12,4,3,113,116,113,0,3,8.7,météo défavorable,17:42:00,07:58:00,7
2017-11-06,12,6,5,6,12,9,0.6,88,10,1027,45.75,12,5,5,113,116,116,0,3,8.7,météo défavorable,17:41:00,08:00:00,6
2017-11-07,10,4,22,4,10,9,3.1,80,8.625,1024,67.625,10,7,1,119,116,122,0,3,5.2,météo très défavorable,17:39:00,08:01:00,5
2017-11-08,11,5,28,5,11,6,3.3,89,9.625,1026,20.875,11,5,2,113,113,113,0,2,8.7,météo très défavorable,17:38:00,08:03:00,7
2017-11-09,11,4,14,4,11,9,0.2,88,8,1028,59.5,11,9,2,122,122,143,0,3,5.2,météo très défavorable,17:36:00,08:04:00,5
2017-11-10,14,8,24,8,14,10,0.5,96,7,1027,74.625,14,11,6,143,122,119,0,3,3.5,météo défavorable,17:35:00,08:06:00,8
2017-11-11,15,9,30,12,13,13,3.5,88,7.75,1025,90,15,12,9,266,296,119,0,3,3.5,météo défavorable,17:34:00,08:07:00,11
2017-11-12,13,6,33,12,11,7,1.6,90,9,1021,55.25,13,11,6,116,353,113,0,3,3.5,météo correcte,17:32:00,08:09:00,12
2017-11-13,10,4,19,4,10,5,0.1,83,10,1029,6.125,10,3,1,113,113,113,0,3,8.7,météo très défavorable,17:31:00,08:10:00,4
2017-11-14,11,3,9,3,10,6,0,83,10,1028,30.5,11,3,1,116,113,116,0,3,8.7,météo très défavorable,17:30:00,08:12:00,3
2017-11-15,12,5,6,5,11,7,0,83,10,1028,26.125,12,6,5,116,113,113,0,3,8.7,météo très défavorable,17:29:00,08:13:00,5
2017-11-16,11,5,8,5,11,8,0,90,10,1026,32.25,11,6,4,119,113,113,0,3,8.7,météo très défavorable,17:28:00,08:15:00,6
2017-11-17,12,4,10,4,12,8,0,93,10,1028,21.125,12,8,3,113,116,116,0,3,8.7,météo très défavorable,17:27:00,08:16:00,5
2017-11-18,11,5,8,5,11,7,0,96,8,1028,33.25,11,6,4,143,116,116,0,3,8.7,météo très défavorable,17:26:00,08:18:00,6
2017-11-19,13,5,14,6,13,10,0.8,96,7,1026,71,13,10,4,116,122,353,0,3,3.4,météo défavorable,17:25:00,08:19:00,6
2017-11-20,13,6,22,6,13,11,0,97,6.75,1025,73.25,13,10,4,248,122,119,0,3,3.4,météo défavorable,17:24:00,08:21:00,7
2017-11-21,14,9,20,9,14,11,0.1,97,10,1020,66.75,14,11,6,119,122,116,0,3,3.4,météo défavorable,17:23:00,08:22:00,9
2017-11-22,15,9,31,9,14,13,0.5,94,9.375,1013,25.625,15,9,6,116,113,116,0,4,8.7,météo correcte,17:22:00,08:24:00,10
2017-11-23,16,10,26,14,14,10,2.5,85,9.875,1009,68.875,16,12,12,122,353,116,0,3,6.9,météo défavorable,17:21:00,08:25:00,15
2017-11-24,13,7,15,9,12,8,3.2,96,9.75,1014,46.125,13,11,8,353,113,176,0,2,8.7,météo correcte,17:20:00,08:26:00,12
2017-11-25,9,3,22,5,9,4,1.1,84,9.375,1027,14,9,4,1,176,176,176,0,3,8.7,météo très défavorable,17:19:00,08:28:00,5
2017-11-26,8,2,17,2,8,5,0.2,87,10,1031,38.5,8,3,-2,113,116,116,0,3,5.1,météo très défavorable,17:18:00,08:29:00,2
2017-11-27,12,4,30,4,12,10,0.9,93,9.875,1030,63.375,12,8,1,116,122,119,0,2,5.1,météo très défavorable,17:18:00,08:31:00,4
2017-11-28,10,4,21,6,10,5,3.4,93,8.5,1015,36.375,10,8,4,176,116,176,0,2,8.7,météo défavorable,17:17:00,08:32:00,8
2017-11-29,8,2,17,3,8,3,0.6,87,9.75,1014,36.25,8,2,0,116,116,176,0,2,8.7,météo très défavorable,17:17:00,08:33:00,3
2017-11-30,7,2,18,3,7,5,4.6,90,9.75,1016,65.5,7,2,0,353,353,353,0,2,5.1,météo très défavorable,17:16:00,08:35:00,3
2017-12-01,7,1,26,1,7,4,1.5,88,9.625,1026,34.125,7,2,-3,182,353,176,0,2,6.9,météo très défavorable,17:16:00,08:36:00,1
2017-12-02,7,2,12,2,7,4,0.1,91,10,1029,48.375,7,3,-2,122,116,116,0,2,8.7,météo très défavorable,17:15:00,08:37:00,2
2017-12-03,10,5,11,6,10,8,0.9,95,8,1031,90.5,10,7,4,143,119,353,0,2,3.3,météo défavorable,17:15:00,08:38:00,5
2017-12-04,11,7,12,7,11,9,1,92,9.875,1038,66.25,11,7,5,176,119,119,0,2,5.1,météo défavorable,17:14:00,08:39:00,8
2017-12-05,10,8,9,8,10,8,0.1,85,10,1038,57.25,10,6,6,116,116,119,0,3,8.7,météo défavorable,17:14:00,08:41:00,8
2017-12-06,8,3,16,4,8,4,0,88,10,1037,17.875,8,4,1,113,113,113,0,2,8.7,météo très défavorable,17:14:00,08:42:00,6
2017-12-07,14,5,32,10,14,8,3.5,93,7.75,1026,77.25,14,12,6,122,266,113,0,3,3.3,météo défavorable,17:13:00,08:43:00,7
2017-12-08,7,3,32,5,7,4,0.7,81,9.75,1025,23.75,7,4,1,116,116,176,0,3,8.7,météo très défavorable,17:13:00,08:44:00,5
2017-12-09,7,3,14,4,7,5,4.9,82,9.625,1025,80.75,7,4,-0,353,353,122,0,2,5.1,météo très défavorable,17:13:00,08:45:00,3
2017-12-10,14,6,37,14,11,8,4.8,89,9,1002,71.25,14,12,6,122,116,116,0,3,6.9,météo défavorable,17:13:00,08:46:00,10
2017-12-11,11,3,44,9,7,5,14,86,8.125,1000,75.5,11,9,2,119,296,116,0,2,3.2,météo défavorable,17:13:00,08:47:00,11
2017-12-12,7,1,10,1,7,4,0.1,89,10,1015,20.25,7,4,-2,113,113,113,0,2,8.7,météo très défavorable,17:13:00,08:48:00,2
2017-12-13,11,7,28,10,10,10,4.3,94,7.25,1013,78.875,11,10,5,266,122,263,0,2,5.1,météo défavorable,17:13:00,08:49:00,9
2017-12-14,9,5,32,6,9,6,1.8,79,9.875,1007,63.25,9,4,2,122,200,116,0,3,5.1,météo défavorable,17:13:00,08:50:00,6
2017-12-15,9,4,31,5,9,4,0.5,85,9.75,1011,23.125,9,3,0,113,176,113,0,3,8.6,météo très défavorable,17:14:00,08:50:00,5
2017-12-16,8,3,15,3,8,4,0.4,89,10,1026,45.625,8,3,-0,116,116,119,0,2,8.6,météo très défavorable,17:14:00,08:51:00,3
2017-12-17,9,5,12,6,9,7,4.6,95,9.625,1029,81.75,9,7,4,296,119,116,0,2,5.1,météo défavorable,17:14:00,08:52:00,6
2017-12-18,11,5,18,11,10,5,0.6,96,8.875,1033,45.625,11,10,7,122,113,113,0,2,8.6,météo défavorable,17:14:00,08:52:00,10
2017-12-19,8,3,5,3,8,4,0,88,10,1038,5.125,8,4,3,113,113,113,0,3,8.6,météo très défavorable,17:15:00,08:53:00,5
