Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Thermosensibilité (MWh/degré-jour);Part Thermosensible;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Commune;Libellé Commune;Code EPCI;Libellé EPCI;Code Département;Libellé Département;Code Région;Libellé Région;id_filiere;Consommation totale (MWh);Code_postal
Enedis;2020;Electricité;366.3544253;11;0;0.758;51.67532786;1;1;0.91;509.17209579;62;0;0.78;5029.764757;963;0;0.764;0.939025686;21.7;0.0;0;1;0.0;35065;La Chapelle-Thouarault;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;5956.96660595;35590
Enedis;2020;Electricité;270.2056179;12;0;0.658;87.47410458;4;0;0.816;193.1201004;21;0;0.861;2887.201121;422;0;0.75;0.0;0.0;0.0;0;0;0.0;35144;Langan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;3438.00094388;35850
Enedis;2020;Electricité;1265.9759769;36;0;0.798;8351.61689299;29;1;0.672;13218.684148854;415;1;0.714;16742.927497;3721;1;0.719;3.138978842;21.8;199.6000322;10;2;0.82;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;39778.804547944004;35310
Enedis;2020;Electricité;261.65124575;7;1;0.401;540.31453395;22;2;0.651;7836.95835639;340;1;0.78;14680.081895;3665;1;0.812;1.913331648;15.2;193.8470407;8;2;0.922;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;23512.85307179;35235
GRDF;2012;Gaz;0.0;0;0;0.0;165.0;0;0;0.0;2410.0;2;0;1.0;10498.0;713;0;0.05;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;13073.0;35590
Enedis;2013;Electricité;0.0;0;0;0.0;318.25;7;0;0.905;4554.37;24;0;0.948;11483.15;1690;0;0.33;0.0;0.0;0.01;1;0;1.0;35189;Montgermont;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;16355.78;35760
Enedis;2013;Electricité;0.0;0;0;0.0;4980.97;21;0;0.963;19533.76;72;0;0.967;21672.19;3965;0;0.411;0.0;0.0;6.69;1;0;1.0;35240;Le Rheu;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;46193.61;35650/35650
Enedis;2013;Electricité;605.68;2;0;0.978;27.99;1;0;1.0;1959.57;10;0;0.953;12808.82;1725;0;0.335;0.0;0.0;0.0;0;0;0.0;35245;Romillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;15402.06;35850
Enedis;2013;Electricité;260.69;1;0;0.903;1872.68;7;0;0.969;3531.53;16;0;0.941;13182.94;2097;0;0.541;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;18847.84;35590
RTE;2014;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;49637.86;1;0;1.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;49637.86;35510
Enedis;2013;Electricité;258.83;3;0;0.908;113.23;1;0;0.933;1783.23;11;0;0.96;15167.75;2287;0;0.353;0.0;0.0;0.0;0;0;0.0;35120;Gévezé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;17323.04;35850
Enedis;2013;Electricité;78.59;1;0;0.903;10110.3;5;0;0.999;1978.52;12;0;0.909;16634.29;2197;0;0.426;0.0;0.0;0.0;0;0;0.0;35139;Laillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;28801.7;35890
GRDF;2011;Gaz;0.0;0;0;0.0;66.0;1;0;1.0;2331.0;2;0;1.0;8615.0;635;0;0.05;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11012.0;35590
GRDF;2011;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;754.0;1;0;1.0;3222.0;299;0;0.0;0.0;0.0;0.0;0;0;0.0;35088;Corps-Nuds;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;3976.0;35150
GRDF;2011;Gaz;0.0;0;0;0.0;3868.0;3;0;1.0;8667.0;9;0;0.97;25224.0;1902;0;0.0289;0.0;0.0;0.0;0;0;0.0;35240;Le Rheu;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;37759.0;35650/35650
Enedis;2015;Electricité;133.08;1;0;0.894;5316.51;28;0;0.94;41452.18;129;0;0.96;43573.44;9189;0;0.422;0.0;0.0;11.06;1;0;0.727;35047;Bruz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;90486.27;35170/35170
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;104.81;2;0;0.891;4512.32;592;0;0.365;0.0;0.0;0.0;0;0;0.0;35351;Le Verger;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4617.13;35160
RTE;2018;Electricité;0.0;0;0;0.0;107.548;1;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35238;Rennes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;107.548;35700/35200/35000
GRDF;2018;Gaz;0.0;0;0;0.0;438.09942;4;0;0.0;2714.98856;39;0;0.043;7306.64193;714;0;0.014;0.0;0.0;0.0;0;0;0.0;35189;Montgermont;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;10459.72991;35760
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;478.0;1;0;1.0;3592.0;333;0;0.0;0.0;0.0;0.0;0;0;0.0;35088;Corps-Nuds;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;4070.0;35150
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;353.0;1;0;1.0;8901.0;625;0;0.0;0.0;0.0;0.0;0;0;0.0;35189;Montgermont;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;9254.0;35760
GRDF;2015;Gaz;0.0;0;0;0.0;191.0;1;0;1.0;2171.0;2;0;1.0;9964.0;921;0;0.05;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;12326.0;35590
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;12499.0;16;0;1.0;46182.0;2695;1;0.128;0.0;0.0;0.0;0;0;0.0;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;58681.0;35760
Enedis;2016;Electricité;87.2;1;0;0.968;10744.45;6;0;0.998;1946.03;14;0;0.914;16126.39;2305;0;0.652;0.0;0.0;0.0;0;0;0.0;35139;Laillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;28904.07;35890
Enedis;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;3366.87;433;0;0.505;0.0;0.0;0.0;0;0;0.0;35144;Langan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;3366.87;35850
Enedis;2016;Electricité;157.88;2;0;0.908;689.81;4;0;0.949;2492.0;8;0;0.958;7078.54;1460;0;0.436;0.0;0.0;0.0;0;0;0.0;35266;Saint-Erblon;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;10418.23;35230
Enedis;2016;Electricité;0.0;0;0;0.0;697.68;7;0;0.915;8994.8;37;0;0.964;11761.47;2410;0;0.377;0.0;0.0;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;21453.949999999997;35132
GRDF;2014;Gaz;0.0;0;0;0.0;1024.0;1;0;1.0;0.0;0;0;0.0;9311.0;806;0;0.03;0.0;0.0;0.0;0;0;0.0;35120;Gévezé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;10335.0;35850
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;233.0;1;0;1.0;3894.0;341;0;0.0;0.0;0.0;0.0;0;0;0.0;35250;Saint-Armel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;4127.0;35230
Enedis;2017;Electricité;0.0;0;0;0.0;770.23;6;0;0.933;3416.41;18;0;0.951;5497.45;874;0;0.774;1.131;0.29;0.0;0;0;0.0;35039;Brécé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;9684.09;35530
Enedis;2017;Electricité;367.27;2;0;0.944;21818.85;41;0;0.948;112325.8;282;0;0.957;63556.33;9945;1;0.768;12.443;0.271;0.0;0;0;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;198068.25;35510
Enedis;2017;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2121.64;358;0;0.711;0.0;0.0;0.0;0;0;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;2121.64;35590
Enedis;2017;Electricité;0.0;0;0;0.0;742.26;10;0;0.928;8505.75;36;0;0.965;11732.19;2517;0;0.379;2.381;0.28;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;20980.2;35132
Enedis;2018;Electricité;1349.70470868122;23;0;0.744;801.062887397848;27;0;0.7;1008.98004687028;82;0;0.749;7681.7004324495;1347;0;0.69;1.95707898102831;35.7;206.382201331812;22;0;0.698;35204;Nouvoitou;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;11047.83027673066;35410
Enedis;2018;Electricité;459.66630984699;17;0;0.701;10918.015457703;63;0;0.796;57742.5614237599;885;1;0.803;20989.0826265239;4505;1;0.708;3.54433142943706;23.7;2186.67547041437;211;1;0.664;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;92296.00128824815;35760
GRDF;2019;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;245.1805;6;0;0.0;3725.71305;366;0;0.0337;0.0;0.0;0.0;0;0;0.0;35080;Cintré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;3970.89355;35310
GRDF;2019;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;79.93564;2;0;0.0;1045.2;119;0;0.0702;0.0;0.0;0.0;0;0;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;1125.13564;35590
GRDF;2020;Gaz;0.0;0;1;0.0;790.41708;2;1;0.636;2928.17722;34;0;0.266;26812.62925;2538;0;0.101;0.0;0.0;0.0;0;0;0.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;30531.223550000002;35131
GRDF;2020;Gaz;4871.75219;2;0;1.0;4591.35771;8;0;0.354;8642.93691;39;0;0.368;24954.33971;2586;1;0.268;0.0;0.0;0.0;0;0;0.0;35352;Vern-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;43060.38652;35770
GRDF;2013;Gaz;0.0;0;0;0.0;943.0;2;0;1.0;20002.0;22;0;1.0;64063.0;4199;0;0.0;0.0;0.0;0.0;0;0;0.0;35047;Bruz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;85008.0;35170/35170
GRDF;2013;Gaz;6452.0;1;0;1.0;96048.0;3;0;1.0;0.0;0;0;0.0;13592.0;1018;0;0.0;0.0;0.0;0.0;0;1;0.0;35059;La Chapelle-des-Fougeretz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;116092.0;35520
GRDF;2013;Gaz;0.0;0;0;0.0;591.0;1;0;1.0;0.0;0;0;0.0;10621.0;779;0;0.03;0.0;0.0;0.0;0;0;0.0;35120;Gévezé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11212.0;35850
GRDF;2013;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;12818.0;14;0;1.0;55544.0;2518;0;0.138;0.0;0.0;0.0;0;0;0.0;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;68362.0;35760
GRDF;2013;Gaz;4477.0;2;0;1.0;5057.0;2;0;1.0;6904.0;8;0;1.0;32064.0;2184;1;0.00671;0.0;0.0;0.0;0;0;0.0;35352;Vern-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;48502.0;35770
Enedis;2014;Electricité;531.51;3;0;0.953;2030.6;16;0;0.911;10711.64;34;0;0.951;18270.76;3448;0;0.397;0.0;0.0;0.0;0;0;0.0;35206;Noyal-Châtillon-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;31544.51;35230/35230
Enedis;2014;Electricité;228.79;2;0;0.941;1981.7;14;0;0.914;14368.25;56;0;0.95;32668.51;5452;0;0.383;0.0;0.0;92.56;1;0;0.517;35210;Pacé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;49339.81;35740
Enedis;2014;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;117.47;2;0;0.933;4165.28;608;0;0.399;0.0;0.0;0.0;0;0;0.0;35351;Le Verger;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4282.75;35160
Enedis;2014;Electricité;124.6;1;0;0.885;5737.87;25;0;0.943;40919.03;129;0;0.943;42777.13;9086;0;0.418;0.0;0.0;7.19;1;0;0.567;35047;Bruz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;89565.82;35170/35170
Enedis;2014;Electricité;304.57;2;0;0.969;6276.87;2;0;0.946;10874.63;32;0;0.969;21331.17;3813;0;0.444;0.0;0.0;0.0;0;0;0.0;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;38787.24;35310
Enedis;2011;Electricité;214.58;2;0;0.924;0.0;0;0;0.0;81.78;1;0;0.916;3781.7;481;0;0.293;0.0;0.0;0.0;0;0;0.0;35058;La Chapelle-Chaussée;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4078.06;35630
Enedis;2011;Electricité;0.0;0;0;0.0;934.47;8;0;0.916;5368.03;31;0;0.921;18386.44;3878;0;0.334;0.0;0.0;0.0;0;0;0.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;24688.94;35131
Enedis;2011;Electricité;170.23;1;0;0.876;642.66;3;0;0.982;1013.07;11;0;0.923;9254.27;1376;0;0.289;0.0;0.0;0.0;0;0;0.0;35088;Corps-Nuds;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;11080.23;35150
Enedis;2011;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;247.26;2;0;0.843;4469.65;551;0;0.256;0.0;0.0;0.0;0;0;0.0;35315;Saint-Sulpice-la-Forêt;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4716.91;35250
Enedis;2011;Electricité;0.0;0;0;0.0;392.61;6;0;0.908;5432.83;28;0;0.938;16921.77;3277;0;0.34;0.0;0.0;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;22747.21;35235
Enedis;2019;Electricité;1474.00905922753;42;0;0.731;516.314544060841;23;0;0.723;2712.34622659719;156;0;0.885;11972.2579297511;2378;0;0.807;2.167289447;25.5;619.519092980513;41;0;0.717;35120;Gévezé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;17294.446852617173;35850
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2907.0;296;0;0.0;0.0;0.0;0.0;0;0;0.0;35216;Parthenay-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;2907.0;35850
GRDF;2014;Gaz;0.0;0;0;0.0;3690.0;3;0;1.0;7643.0;8;0;1.0;26737.0;2067;0;0.264;0.0;0.0;0.0;0;0;0.0;35240;Le Rheu;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;38070.0;35650/35650
Enedis;2014;Electricité;272.38;4;0;0.851;159.2;2;0;0.905;1816.36;11;0;0.961;13860.33;2311;0;0.372;0.0;0.0;0.0;0;0;0.0;35120;Gévezé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;16108.27;35850
Enedis;2011;Electricité;307.78;3;0;0.886;5787.42;2;0;0.935;9749.18;32;0;0.95;21403.57;3719;0;0.361;0.0;0.0;0.0;0;0;0.0;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;37247.95;35310
Enedis;2011;Electricité;233.91;1;0;0.893;9736.77;16;0;0.964;38779.01;149;0;0.937;29823.35;4665;0;0.384;0.0;0.0;10.3;1;0;0.708;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;78583.34000000001;35760
GRDF;2012;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;2462.0;6;0;1.0;30967.0;2071;0;0.0284;0.0;0.0;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;33429.0;35235
Enedis;2013;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;3596.55;402;0;0.301;0.0;0.0;0.0;0;0;0.0;35144;Langan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;3596.55;35850
Enedis;2013;Electricité;0.0;0;0;0.0;423.02;6;0;0.897;5874.24;30;0;0.945;18631.2;3425;0;0.379;0.0;0.0;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;24928.46;35235
GRDF;2011;Gaz;9553.0;1;0;1.0;0.0;0;0;0.0;264.0;1;0;0.78;8018.0;650;0;0.0;0.0;0.0;0.0;0;0;0.0;35266;Saint-Erblon;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;17835.0;35230
GRDF;2011;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;2129.0;6;0;1.0;26190.0;2001;0;0.0269;0.0;0.0;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;28319.0;35235
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;1997.0;6;0;1.0;29432.0;2325;0;0.0307;0.0;0.0;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;31429.0;35235
GRDF;2013;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;409.0;1;0;1.0;5325.0;324;0;0.09;0.0;0.0;0.0;0;0;0.0;35245;Romillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;5734.0;35850
GRDF;2013;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;234.0;1;0;1.0;13057.0;943;0;0.0;0.0;0.0;0.0;0;0;0.0;35363;Pont-Péan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;13291.0;35131
Enedis;2015;Electricité;117.95;1;0;0.954;5890.26;6;0;0.994;836.73;7;0;0.979;9019.83;1615;0;0.416;0.0;0.0;0.0;0;0;0.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;15864.77;35230
Enedis;2015;Electricité;0.0;0;0;0.0;1410.57;9;0;0.93;2961.23;14;0;0.975;5309.68;867;0;0.432;0.0;0.0;0.9;2;0;1.0;35039;Brécé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;9682.38;35530
Enedis;2015;Electricité;248.75;1;0;0.935;1997.08;9;0;0.973;3946.83;19;0;0.952;12705.33;2255;0;0.545;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;18897.989999999998;35590
Enedis;2014;Electricité;0.0;0;0;0.0;12739.18;9;0;0.927;30586.96;90;0;0.954;23380.08;5727;0;0.47;0.0;0.0;0.0;0;0;0.0;35055;Chantepie;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;66706.22;35135
Enedis;2014;Electricité;136.58;1;0;0.903;21640.41;8;0;0.998;1639.52;16;0;0.928;11884.45;2174;0;0.349;0.0;0.0;0.0;0;0;0.0;35059;La Chapelle-des-Fougeretz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;35300.96000000001;35520
Enedis;2014;Electricité;0.0;0;0;0.0;256.78;4;0;0.878;795.92;6;0;0.887;8571.56;1813;0;0.373;0.0;0.0;0.0;0;0;0.0;35363;Pont-Péan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;9624.259999999998;35131
GRDF;2018;Gaz;0.0;0;0;0.0;358.23755;9;0;0.0;2001.6706;20;0;0.05;9263.71958;1005;0;0.0143;0.0;0.0;0.0;0;0;0.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11623.62773;35230
GRDF;2018;Gaz;722.84779;1;0;1.0;32692.31752;8;0;0.375;4801.81569;49;0;0.0612;15164.32174;1310;0;0.0184;0.0;0.0;24.21063;1;0;0.0;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;53405.51337000001;35310
GRDF;2018;Gaz;0.0;0;0;0.0;1279.5774;3;1;0.333;3910.65256;43;0;0.14;28142.31638;2451;0;0.00535;0.0;0.0;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;33332.54634;35235
Enedis;2017;Electricité;0.0;0;0;0.0;13761.43;9;0;0.954;32656.23;94;0;0.966;23559.15;5849;1;0.466;3.227;0.191;0.0;0;0;0.0;35055;Chantepie;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;69976.81;35135
Enedis;2017;Electricité;0.0;0;0;0.0;1833.08;12;0;0.931;7411.27;41;0;0.948;19446.0;4467;1;0.702;3.144;0.224;0.0;0;0;0.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;28690.35;35131
Enedis;2017;Electricité;0.0;0;0;0.0;102.75;1;0;0.904;161.19;2;0;0.88;6221.21;1002;0;0.492;1.219;0.27;0.0;0;0;0.0;35079;Chevaigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;6485.15;35250
Enedis;2017;Electricité;0.0;0;0;0.0;463.08;6;0;0.889;5607.71;30;0;0.948;17722.44;3828;1;0.679;3.025;0.237;0.0;0;0;0.0;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;23793.23;35235
Enedis;2016;Electricité;469.33;3;0;0.961;687.17;6;0;0.969;573.04;5;0;0.92;10178.02;1898;0;0.416;0.0;0.0;0.0;0;0;0.0;35076;Chavagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;11907.560000000001;35310
Enedis;2016;Electricité;0.0;0;0;0.0;82.23;1;0;0.911;289.45;2;0;0.889;5982.18;927;0;0.519;0.0;0.0;0.0;0;0;0.0;35080;Cintré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;6353.860000000001;35310
Enedis;2019;Electricité;106.824673506076;3;0;0.816;0.0;0;1;0.0;91.4438296187709;14;0;0.833;1938.93488069092;359;0;0.755;0.0;0.0;0.0;0;1;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;2137.2033838157668;35590
Enedis;2019;Electricité;337.481723780138;7;0;0.904;705.740979382624;10;0;0.596;380.239609135065;45;0;0.871;3419.61051613118;671;0;0.723;0.561920194;23.1;124.59167259817;9;0;0.682;35216;Parthenay-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4967.664501027177;35850
Enedis;2019;Electricité;321.127705447169;12;0;0.693;5220.82451374046;60;2;0.647;26859.6234402481;550;1;0.652;15751.6799435164;4043;1;0.501;2.495617254;22.3;626.785097886529;102;1;0.508;35240;Le Rheu;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;48780.04070083866;35650/35650
Enedis;2019;Electricité;122.251641717173;7;0;0.691;1298.33702606823;22;0;0.845;3261.64108008823;124;0;0.847;5903.10310908859;1521;0;0.827;0.980792944;23.4;205.858279718022;25;0;0.841;35266;Saint-Erblon;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;10791.191136680245;35230
Enedis;2019;Electricité;190.56036020037;8;1;0.583;491.006547712661;18;1;0.672;8077.76369494278;300;1;0.813;14481.3947008695;3645;0;0.826;2.073436409;20.2;362.204627304979;47;1;0.755;35334;Thorigné-Fouillard;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;23602.92993103029;35235
RTE;2019;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;41011.058;1;0;1.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;41011.058;35510
Enedis;2012;Electricité;419.79;2;0;0.902;634.5;5;0;0.97;632.38;6;0;0.912;9876.07;1682;0;0.389;0.0;0.0;0.0;0;0;0.0;35076;Chavagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;11562.74;35310
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;15.72;1;0;0.887;1928.89;283;0;0.295;0.0;0.0;0.0;0;0;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;1944.6100000000001;35590
Enedis;2012;Electricité;293.57;2;0;0.93;1815.08;13;0;0.904;15383.39;55;0;0.951;34733.34;5268;0;0.367;0.0;0.0;97.06;1;0;0.526;35210;Pacé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;52322.439999999995;35740
Enedis;2012;Electricité;248.32;1;0;0.882;1681.21;5;0;0.979;3589.92;14;0;0.946;12634.19;2022;0;0.482;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;18153.64;35590
GRDF;2016;Gaz;0.0;0;0;0.0;466.0;1;0;1.0;0.0;0;0;0.0;5664.0;426;0;0.0;0.0;0.0;0.0;0;0;0.0;35039;Brécé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;6130.0;35530
